eps1         u           sigma3       sigma3'      sigma1       sigma1'      p           q
[%]         [kPa]        [kPa]        [kPa]        [kPa]        [kPa]        [kPa]       [kPa] 

9.1119      623.8497     698.0109      74.1613     808.8010     184.9513     111.0913     110.7901
9.1399      623.8836     697.9771      74.0935     808.8443     184.9607     111.0492     110.8671
9.1700      623.9175     698.0109      74.0934     808.9627     185.0452     111.0773     110.9517
9.1958      623.9062     698.0109      74.1047     809.0525     185.1463     111.1186     111.0416
9.2199      623.9288     698.0109      74.0821     809.1443     185.2154     111.1265     111.1333
9.2452      623.9288     697.9771      74.0483     809.1704     185.2415     111.1127     111.1932
9.2745      623.9854     697.9771      73.9918     809.2658     185.2804     111.0880     111.2887
9.2996      623.9401     697.9771      74.0370     809.2753     185.3352     111.1364     111.2982
9.3250      623.9741     697.9771      74.0031     809.3553     185.3812     111.1291     111.3781
9.3524      623.9515     697.9771      74.0257     809.3922     185.4408     111.1640     111.4151
9.3769      623.9515     697.9433      73.9919     809.4191     185.4676     111.1505     111.4757
9.4041      623.9967     697.9433      73.9467     809.4865     185.4898     111.1277     111.5431
9.4304      623.9854     697.9433      73.9580     809.5548     185.5694     111.1618     111.6114
9.4558      623.9854     697.9096      73.9242     809.6006     185.6152     111.1545     111.6911
9.4824      624.0306     697.9096      73.8789     809.6484     185.6178     111.1252     111.7389
9.5131      624.0532     697.8758      73.8225     809.6775     185.6242     111.0898     111.8017
9.5396      624.0193     697.8758      73.8565     809.7252     185.7059     111.1396     111.8494
9.5648      624.0419     697.9096      73.8676     809.8487     185.8067     111.1807     111.9391
9.5897      624.0193     697.9433      73.9240     809.9120     185.8927     111.2469     111.9686
9.6149      624.0193     697.9096      73.8902     809.9175     185.8982     111.2262     112.0079
9.6425      624.0532     697.9096      73.8563     809.9838     185.9306     111.2144     112.0743
9.6686      624.0532     697.8420      73.7887     809.9843     185.9311     111.1695     112.1424
9.6905      624.0532     697.8758      73.8225     810.1217     186.0684     111.2378     112.2459
9.7177      624.0985     697.8420      73.7435     810.1345     186.0360     111.1743     112.2925
9.7447      624.0985     697.8082      73.7097     810.1776     186.0791     111.1662     112.3694
9.7717      624.0985     697.8420      73.7435     810.2883     186.1898     111.2256     112.4463
9.7951      624.0985     697.8420      73.7435     810.3393     186.2409     111.2426     112.4974
9.8176      624.1098     697.8758      73.7660     810.4154     186.3056     111.2792     112.5396
9.8452      624.1098     697.8082      73.6984     810.3836     186.2738     111.2235     112.5754
9.8712      624.0759     697.8420      73.7661     810.4451     186.3693     111.3005     112.6032
9.8980      624.1211     697.8420      73.7209     810.5320     186.4109     111.2842     112.6900
9.9247      624.0985     697.8082      73.7097     810.5850     186.4866     111.3020     112.7769
9.9503      624.1324     697.8082      73.6758     810.6633     186.5309     111.2942     112.8551
9.9738      624.1550     697.8082      73.6532     810.7441     186.5891     111.2985     112.9359
10.0024     624.1211     697.8082      73.6871     810.7983     186.6772     111.3505     112.9901
10.0377     624.1437     697.8082      73.6645     810.8742     186.7305     111.3532     113.0661
10.0638     624.1324     697.7744      73.6420     810.8576     186.7252     111.3364     113.0832
10.0941     624.1437     697.8420      73.6983     810.9571     186.8134     111.4033     113.1152
10.1217     624.1437     697.7744      73.6307     810.9048     186.7611     111.3408     113.1305
10.1481     624.1437     697.7744      73.6307     810.9717     186.8279     111.3631     113.1973
10.1734     624.1663     697.8082      73.6419     811.0735     186.9072     111.3970     113.2653
10.1988     624.1889     697.8082      73.6192     811.1515     186.9625     111.4003     113.3433
10.2270     624.1663     697.7744      73.6081     811.1920     187.0257     111.4139     113.4176
10.2534     624.1776     697.7744      73.5968     811.2386     187.0609     111.4181     113.4642
10.2804     624.2003     697.7744      73.5741     811.3542     187.1540     111.4341     113.5799
10.3072     624.1550     697.7744      73.6194     811.3703     187.2152     111.4847     113.5959
10.3321     624.1324     697.7406      73.6082     811.3747     187.2423     111.4862     113.6342
10.3597     624.1324     697.7744      73.6420     811.4234     187.2910     111.5250     113.6490
10.3951     624.1550     697.7744      73.6194     811.4683     187.3132     111.5173     113.6939
10.4193     624.1098     697.7744      73.6646     811.5274     187.4176     111.5823     113.7530
10.4415     624.1663     697.7406      73.5743     811.5850     187.4187     111.5224     113.8444
10.4683     624.1437     697.7406      73.5969     811.6606     187.5168     111.5702     113.9200
10.4936     624.1550     697.7406      73.5856     811.7279     187.5729     111.5814     113.9873
10.5202     624.1437     697.7068      73.5631     811.7798     187.6361     111.5874     114.0730
10.5456     624.1324     697.7068      73.5744     811.7873     187.6549     111.6012     114.0805
10.5730     624.1324     697.7068      73.5744     811.8619     187.7295     111.6261     114.1551
10.5969     624.1437     697.7068      73.5631     811.8712     187.7274     111.6179     114.1643
10.6239     624.1550     697.7068      73.5518     811.9262     187.7712     111.6249     114.2194
10.6494     624.1324     697.7068      73.5744     811.9333     187.8009     111.6499     114.2265
10.6719     624.1663     697.6730      73.5067     811.9802     187.8139     111.6091     114.3072
10.7026     624.1437     697.7068      73.5631     812.0741     187.9304     111.6855     114.3673
10.7314     624.1324     697.7068      73.5744     812.1465     188.0141     111.7210     114.4397
10.7619     624.1324     697.7068      73.5744     812.1868     188.0544     111.7344     114.4800
10.7889     624.1098     697.6730      73.5632     812.1978     188.0881     111.7382     114.5248
10.8171     624.1098     697.6730      73.5632     812.2212     188.1114     111.7459     114.5482
10.8392     624.1211     697.6730      73.5519     812.2623     188.1412     111.7484     114.5893
10.8647     624.0985     697.6392      73.5407     812.2552     188.1567     111.7461     114.6160
10.8907     624.0985     697.6730      73.5745     812.3350     188.2365     111.7952     114.6620
10.9119     624.0985     697.6730      73.5745     812.3970     188.2985     111.8159     114.7239
10.9378     624.1098     697.7068      73.5970     812.4865     188.3767     111.8569     114.7797
10.9661     624.0985     697.7068      73.6083     812.5690     188.4705     111.8957     114.8622
10.9917     624.1098     697.7068      73.5970     812.6251     188.5153     111.9031     114.9183
11.0131     624.0872     697.7068      73.6196     812.6768     188.5896     111.9430     114.9700
11.0431     624.0985     697.7068      73.6083     812.7469     188.6485     111.9550     115.0401
11.0751     624.0872     697.6730      73.5858     812.7410     188.6538     111.9418     115.0680
11.1033     624.0759     697.6730      73.5972     812.7738     188.6980     111.9641     115.1008
11.1305     624.0532     697.6730      73.6198     812.7782     188.7250     111.9882     115.1052
11.1539     624.0306     697.6730      73.6424     812.8071     188.7765     112.0204     115.1341
11.1782     624.0419     697.6730      73.6311     812.8647     188.8227     112.0283     115.1917
11.2032     624.0645     697.6392      73.5747     812.9269     188.8623     112.0039     115.2877
11.2330     624.0872     697.6392      73.5521     813.0068     188.9196     112.0079     115.3676
11.2594     624.0419     697.6392      73.5973     813.0219     188.9799     112.0582     115.3826
11.2899     624.0419     697.6392      73.5973     813.1007     189.0587     112.0844     115.4615
11.3123     624.0080     697.6054      73.5974     813.1069     189.0989     112.0979     115.5014
11.3385     624.0306     697.6054      73.5748     813.1320     189.1014     112.0837     115.5266
11.3661     623.9741     697.6054      73.6314     813.1059     189.1318     112.1315     115.5004
11.3897     623.9854     697.6054      73.6200     813.1441     189.1587     112.1329     115.5387
11.4212     623.9628     697.6054      73.6427     813.1524     189.1896     112.1583     115.5469
11.4497     623.9967     697.5716      73.5749     813.1799     189.1832     112.1110     115.6083
11.4723     623.9854     697.5716      73.5863     813.2687     189.2833     112.1519     115.6971
11.4999     623.9741     697.5716      73.5976     813.3508     189.3767     112.1906     115.7792
11.5233     623.9628     697.5716      73.6089     813.4187     189.4559     112.2245     115.8470
11.5468     623.9288     697.5716      73.6428     813.4568     189.5279     112.2712     115.8851
11.5751     623.9062     697.5716      73.6654     813.4887     189.5825     112.3044     115.9170
11.6039     623.8836     697.5716      73.6880     813.4705     189.5869     112.3210     115.8989
11.6298     623.8610     697.5716      73.7107     813.5153     189.6543     112.3585     115.9437
11.6545     623.8836     697.5716      73.6880     813.5222     189.6386     112.3382     115.9506
11.6805     623.8610     697.5716      73.7107     813.5765     189.7156     112.3790     116.0049
11.7099     623.8610     697.5716      73.7107     813.5970     189.7360     112.3858     116.0253
11.7402     623.8723     697.5378      73.6655     813.6215     189.7492     112.3601     116.0837
11.7688     623.8723     697.5378      73.6655     813.7116     189.8393     112.3901     116.1738
11.7977     623.8157     697.5378      73.7221     813.6735     189.8578     112.4340     116.1357
11.8262     623.8044     697.5716      73.7672     813.8071     190.0027     112.5124     116.2355
11.8557     623.8044     697.5378      73.7334     813.7738     189.9694     112.4787     116.2359
11.8807     623.7705     697.5716      73.8011     813.8138     190.0433     112.5485     116.2421
11.9043     623.7931     697.5716      73.7785     813.8121     190.0190     112.5253     116.2405
11.9274     623.7705     697.5378      73.7673     813.8458     190.0753     112.5367     116.3080
11.9521     623.7592     697.5378      73.7786     813.9014     190.1422     112.5665     116.3635
11.9788     623.7705     697.5378      73.7673     813.9641     190.1935     112.5761     116.4262
12.0030     623.7592     697.5378      73.7786     814.0007     190.2415     112.5996     116.4629
12.0313     623.7366     697.5041      73.7675     814.0469     190.3104     112.6151     116.5429
12.0595     623.7366     697.5041      73.7675     814.0585     190.3220     112.6190     116.5545
12.0819     623.6800     697.5041      73.8240     814.0289     190.3488     112.6656     116.5248
12.1087     623.6687     697.5041      73.8353     814.0423     190.3735     112.6814     116.5382
12.1417     623.6461     697.5041      73.8579     814.0670     190.4208     112.7122     116.5629
12.1701     623.6461     697.5041      73.8579     814.1074     190.4613     112.7257     116.6034
12.1896     623.6348     697.4703      73.8355     814.0673     190.4325     112.7011     116.5971
12.2178     623.6687     697.5378      73.8691     814.2245     190.5558     112.7647     116.6866
12.2423     623.6800     697.5041      73.8240     814.2850     190.6050     112.7510     116.7810
12.2733     623.6574     697.4703      73.8128     814.2881     190.6307     112.7521     116.8179
12.3018     623.6235     697.4703      73.8468     814.3283     190.7048     112.7994     116.8580
12.3343     623.6009     697.5041      73.9032     814.3578     190.7569     112.8544     116.8537
12.3597     623.5443     697.4703      73.9259     814.3291     190.7848     112.8789     116.8589
12.3849     623.5556     697.4703      73.9146     814.3346     190.7790     112.8694     116.8644
12.4082     623.5330     697.4365      73.9034     814.3185     190.7855     112.8641     116.8820
12.4323     623.4991     697.4365      73.9374     814.2863     190.7872     112.8873     116.8498
12.4580     623.4878     697.4365      73.9487     814.3007     190.8129     112.9034     116.8642
12.4850     623.4991     697.4365      73.9374     814.3329     190.8338     112.9028     116.8964
12.5096     623.4991     697.4365      73.9374     814.4168     190.9177     112.9308     116.9804
12.5389     623.5330     697.4365      73.9034     814.5237     190.9906     112.9325     117.0872
12.5718     623.4991     697.4365      73.9374     814.5186     191.0195     112.9647     117.0821
12.5976     623.4991     697.4365      73.9374     814.5910     191.0919     112.9889     117.1545
12.6255     623.4765     697.4703      73.9938     814.5777     191.1012     113.0296     117.1074
12.6547     623.4539     697.4703      74.0164     814.6164     191.1625     113.0651     117.1461
12.6810     623.4199     697.4703      74.0503     814.6200     191.2000     113.1002     117.1497
12.7057     623.4539     697.4365      73.9826     814.6016     191.1478     113.0377     117.1652
12.7312     623.4426     697.4365      73.9939     814.6257     191.1831     113.0570     117.1892
12.7578     623.4426     697.4365      73.9939     814.6871     191.2445     113.0775     117.2506
12.7833     623.4086     697.4027      73.9941     814.7064     191.2978     113.0953     117.3037
12.8089     623.3747     697.4365      74.0618     814.7349     191.3602     113.1612     117.2984
12.8308     623.3634     697.4365      74.0731     814.7054     191.3420     113.1627     117.2689
12.8593     623.3182     697.4365      74.1183     814.6185     191.3004     113.1790     117.1821
12.8893     623.3182     697.4027      74.0845     814.6123     191.2941     113.1544     117.2096
12.9145     623.3182     697.4365      74.1183     814.5831     191.2650     113.1672     117.1467
12.9427     623.2616     697.4027      74.1411     814.4338     191.1722     113.1514     117.0311
12.9698     623.2390     697.4027      74.1637     814.4168     191.1778     113.1684     117.0141
12.9953     623.2616     697.4365      74.1749     814.4938     191.2322     113.1940     117.0573
13.0214     623.3408     697.3689      74.0281     814.5362     191.1954     113.0839     117.1673
13.0468     623.2842     697.3689      74.0847     814.5601     191.2759     113.1484     117.1912
13.0718     623.3068     697.4027      74.0958     814.6956     191.3888     113.1935     117.2929
13.1027     623.2729     697.4027      74.1298     814.6926     191.4197     113.2264     117.2899
13.1329     623.3068     697.4027      74.0958     814.7196     191.4128     113.2015     117.3169
13.1596     623.2729     697.4027      74.1298     814.7512     191.4783     113.2459     117.3485
13.1888     623.2729     697.3689      74.0960     814.6972     191.4243     113.2054     117.3283
13.2136     623.2503     697.4027      74.1524     814.7265     191.4762     113.2603     117.3238
13.2432     623.2503     697.3689      74.1186     814.7783     191.5280     113.2551     117.4094
13.2715     623.2955     697.4027      74.1071     814.8895     191.5940     113.2694     117.4868
13.2942     623.3068     697.3689      74.0620     814.8830     191.5761     113.2334     117.5141
13.3178     623.2729     697.4027      74.1298     815.0005     191.7276     113.3290     117.5978
13.3418     623.2729     697.4027      74.1298     814.9776     191.7047     113.3214     117.5750
13.3745     623.2729     697.3351      74.0622     814.9428     191.6699     113.2647     117.6077
13.4009     623.2390     697.3689      74.1299     814.9890     191.7500     113.3366     117.6201
13.4284     623.2277     697.3351      74.1074     814.9756     191.7479     113.3209     117.6405
13.4519     623.2051     697.3689      74.1638     815.0256     191.8205     113.3827     117.6567
13.4805     623.1938     697.3351      74.1413     814.9625     191.7688     113.3505     117.6274
13.5048     623.2164     697.3013      74.0849     815.0016     191.7852     113.3184     117.7003
13.5388     623.3182     697.3351      74.0169     815.2008     191.8827     113.3055     117.8658
13.5720     623.2616     697.3689      74.1073     815.2663     192.0047     113.4064     117.8975
13.6003     623.1938     697.3351      74.1413     815.1939     192.0002     113.4276     117.8588
13.6230     623.1824     697.3351      74.1526     815.2399     192.0575     113.4542     117.9048
13.6520     623.1711     697.3351      74.1640     815.2195     192.0484     113.4588     117.8845
13.6769     623.1598     697.3351      74.1753     815.2432     192.0833     113.4780     117.9081
13.7022     623.1938     697.3351      74.1413     815.2855     192.0918     113.4581     117.9504
13.7231     623.2164     697.3351      74.1187     815.3145     192.0981     113.4452     117.9794
13.7476     623.1485     697.3351      74.1866     815.3482     192.1997     113.5243     118.0131
13.7727     623.1938     697.3351      74.1413     815.4675     192.2738     113.5188     118.1324
13.7983     623.1938     697.3689      74.1751     815.6100     192.4163     113.5889     118.2412
13.8299     623.1824     697.3351      74.1526     815.5905     192.4081     113.5711     118.2554
13.8609     623.1598     697.3351      74.1753     815.6246     192.4648     113.6051     118.2895
13.8918     623.1146     697.3013      74.1867     815.5772     192.4626     113.6120     118.2759
13.9156     623.1033     697.3013      74.1980     815.6020     192.4987     113.6316     118.3007
13.9414     623.0694     697.2675      74.1982     815.5710     192.5017     113.6327     118.3035
13.9690     623.0807     697.2675      74.1868     815.6385     192.5578     113.6438     118.3710
13.9959     623.0241     697.2675      74.2434     815.5536     192.5294     113.6721     118.2861
14.0231     623.0694     697.3013      74.2319     815.7030     192.6337     113.6992     118.4017
14.0481     623.0694     697.2337      74.1644     815.6967     192.6274     113.6520     118.4630
14.0780     623.0580     697.2675      74.2095     815.7753     192.7173     113.7121     118.5078
14.1133     623.0128     697.2337      74.2209     815.7694     192.7566     113.7328     118.5357
14.1432     623.0354     697.2675      74.2321     815.8289     192.7934     113.7525     118.5614
14.1695     623.0807     697.2337      74.1531     815.9116     192.8309     113.7123     118.6778
14.1989     622.9563     697.2337      74.2775     815.8232     192.8669     113.8073     118.5894
14.2265     622.9902     697.2675      74.2773     815.8951     192.9049     113.8198     118.6276
14.2535     622.9789     697.2675      74.2886     815.8483     192.8695     113.8156     118.5808
14.2800     622.9563     697.2337      74.2775     815.8446     192.8883     113.8144     118.6109
14.3077     623.0128     697.2675      74.2547     815.9831     192.9703     113.8266     118.7156
14.3392     622.9789     697.2337      74.2548     815.9915     193.0126     113.8407     118.7577
14.3672     622.9676     697.2675      74.2999     816.1199     193.1524     113.9174     118.8524
14.3948     622.9563     697.2675      74.3112     816.1103     193.1540     113.9255     118.8428
14.4206     622.9676     697.2675      74.2999     816.1697     193.2021     113.9340     118.9022
14.4492     622.8545     697.2337      74.3792     816.0009     193.1464     113.9683     118.7672
14.4762     622.8319     697.2337      74.4018     816.0490     193.2172     114.0070     118.8153
14.5005     622.8658     697.2337      74.3679     816.1104     193.2447     113.9935     118.8767
14.5306     622.8432     697.2337      74.3905     816.0591     193.2159     113.9990     118.8254
14.5584     622.9223     697.2337      74.3114     816.1632     193.2409     113.9545     118.9295
14.5865     622.8658     697.2337      74.3679     816.2381     193.3723     114.0361     119.0044
14.6162     622.8658     697.2337      74.3679     816.2537     193.3879     114.0413     119.0200
14.6389     622.8092     697.2337      74.4245     816.2602     193.4509     114.1000     119.0265
14.6659     622.8432     697.1999      74.3567     816.3027     193.4595     114.0577     119.1028
14.6978     622.7753     697.1999      74.4246     816.3055     193.5302     114.1265     119.1056
14.7206     622.7640     697.1999      74.4359     816.2833     193.5193     114.1304     119.0834
14.7454     622.7301     697.1661      74.4360     816.2527     193.5226     114.1316     119.0866
14.7714     622.7640     697.1999      74.4359     816.3641     193.6001     114.1573     119.1642
14.7966     622.7753     697.1661      74.3908     816.3329     193.5576     114.1131     119.1668
14.8239     622.7753     697.1661      74.3908     816.4086     193.6333     114.1383     119.2424
14.8497     622.7301     697.1323      74.4023     816.4334     193.7034     114.1693     119.3011
14.8782     622.6962     697.1661      74.4700     816.4084     193.7122     114.2174     119.2422
14.9079     622.6962     697.1323      74.4362     816.4371     193.7410     114.2044     119.3048
14.9355     622.6962     697.1323      74.4362     816.4743     193.7781     114.2168     119.3419
14.9675     622.6509     697.1323      74.4814     816.5050     193.8541     114.2723     119.3727
14.9951     622.6283     697.1661      74.5378     816.4527     193.8244     114.3000     119.2866
15.0214     622.6283     697.1323      74.5040     816.4483     193.8200     114.2760     119.3160
15.0466     622.6283     697.1323      74.5040     816.4412     193.8129     114.2737     119.3089
15.0763     622.6622     697.1323      74.4701     816.5319     193.8697     114.2700     119.3995
15.1005     622.6170     697.1323      74.5153     816.5923     193.9753     114.3353     119.4600
15.1283     622.5718     697.1661      74.5944     816.6153     194.0435     114.4108     119.4492
15.1515     622.5718     697.0985      74.5268     816.6096     194.0378     114.3638     119.5110
15.1787     622.6057     697.0985      74.4929     816.6090     194.0033     114.3297     119.5104
15.2057     622.5378     697.1323      74.5945     816.6803     194.1425     114.4438     119.5480
15.2314     622.4926     697.1323      74.6397     816.6063     194.1137     114.4644     119.4739
15.2559     622.4700     697.1999      74.7299     816.7147     194.2448     114.5682     119.5148
15.2861     622.4926     697.1323      74.6397     816.6235     194.1309     114.4701     119.4912
15.3164     622.4700     697.1661      74.6962     816.6899     194.2199     114.5374     119.5238
15.3461     622.4247     697.1661      74.7414     816.7328     194.3081     114.5970     119.5667
15.3747     622.4813     697.1323      74.6511     816.7057     194.2244     114.5088     119.5734
15.4012     622.4587     697.0985      74.6399     816.7004     194.2417     114.5071     119.6018
15.4280     622.4134     697.0985      74.6851     816.7096     194.2962     114.5555     119.6111
15.4626     622.4474     697.1323      74.6850     816.7603     194.3129     114.5610     119.6280
15.4902     622.4247     697.0648      74.6400     816.6913     194.2665     114.5155     119.6265
15.5168     622.3908     697.0985      74.7077     816.6780     194.2872     114.5676     119.5795
15.5428     622.3456     697.0985      74.7530     816.6507     194.3051     114.6037     119.5521
15.5646     622.3682     697.0985      74.7304     816.6762     194.3080     114.5896     119.5776
15.5908     622.3230     697.0648      74.7418     816.6429     194.3199     114.6012     119.5781
15.6188     622.2890     697.0648      74.7757     816.6877     194.3987     114.6500     119.6230
15.6443     622.2777     697.0648      74.7870     816.6797     194.4020     114.6587     119.6149
15.6684     622.2551     697.0310      74.7759     816.6305     194.3754     114.6424     119.5995
15.6952     622.2551     697.0310      74.7759     816.6582     194.4031     114.6516     119.6272
15.7212     622.2438     697.0985      74.8547     816.7452     194.5014     114.7370     119.6467
15.7504     622.1646     697.0310      74.8663     816.6548     194.4902     114.7410     119.6239
15.7752     622.1081     697.0648      74.9567     816.6066     194.4986     114.8040     119.5419
15.8048     622.1420     697.0310      74.8889     816.5401     194.3981     114.7253     119.5091
15.8327     622.1307     697.0310      74.9003     816.5006     194.3699     114.7235     119.4697
15.8582     622.0968     697.0310      74.9342     816.5299     194.4331     114.7672     119.4990
15.8829     622.1194     697.0310      74.9116     816.5510     194.4316     114.7516     119.5200
15.9052     622.0968     697.0310      74.9342     816.5474     194.4507     114.7730     119.5165
15.9373     622.0629     697.0310      74.9681     816.5485     194.4857     114.8073     119.5176
15.9680     622.0515     697.0310      74.9794     816.4768     194.4253     114.7947     119.4459
15.9928     622.0289     697.0310      75.0020     816.4697     194.4408     114.8150     119.4388
16.0197     621.9498     696.9972      75.0474     816.3508     194.4011     114.8320     119.3537
16.0441     621.9611     696.9972      75.0361     816.3069     194.3459     114.8060     119.3098
16.0746     621.9271     697.0310      75.1038     816.2600     194.3329     114.8468     119.2291
16.0974     621.8480     696.9972      75.1492     816.1657     194.3177     114.8720     119.1686
16.1246     621.8593     696.9972      75.1379     816.1738     194.3145     114.8634     119.1766
16.1555     621.8254     696.9972      75.1718     816.1205     194.2952     114.8796     119.1234
16.1815     621.7914     696.9972      75.2057     816.0836     194.2922     114.9012     119.0865
16.2072     621.7914     696.9972      75.2057     816.0284     194.2370     114.8828     119.0312
16.2334     621.7575     696.9634      75.2059     815.9481     194.1906     114.8674     118.9847
16.2625     621.7236     696.9634      75.2398     815.8509     194.1273     114.8690     118.8875
16.2915     621.6444     697.0310      75.3865     815.8120     194.1676     114.9802     118.7811
16.3183     621.6105     696.9634      75.3529     815.6785     194.0680     114.9246     118.7151
16.3474     621.5766     696.9972      75.4206     815.6245     194.0480     114.9631     118.6274
16.3756     621.5766     696.9972      75.4206     815.5659     193.9893     114.9435     118.5687
16.4098     621.5879     696.9972      75.4093     815.5174     193.9295     114.9160     118.5202
16.4341     621.5313     696.9972      75.4658     815.4736     193.9423     114.9580     118.4764
16.4599     621.5313     696.9972      75.4658     815.4278     193.8965     114.9427     118.4306
16.4862     621.5539     696.9634      75.4094     815.3287     193.7748     114.8645     118.3654
16.5151     621.4522     697.0310      75.5788     815.2439     193.7918     114.9831     118.2130
16.5435     621.3730     696.9634      75.5904     815.0432     193.6702     114.9503     118.0798
16.5666     621.3391     696.9972      75.6581     814.9793     193.6402     114.9855     117.9822
16.5923     621.3278     696.9634      75.6356     814.8720     193.5442     114.9385     117.9086
16.6218     621.2486     696.9972      75.7486     814.7713     193.5227     115.0066     117.7741
16.6467     621.2599     696.9634      75.7035     814.7116     193.4517     114.9529     117.7482
16.6743     621.2599     696.9972      75.7373     814.7156     193.4557     114.9767     117.7185
16.7090     621.2147     696.9634      75.7487     814.5681     193.3534     114.9503     117.6047
16.7345     621.2034     697.0310      75.8276     814.5996     193.3962     115.0171     117.5686
16.7609     621.1921     696.9972      75.8051     814.4822     193.2902     114.9668     117.4850
16.7868     621.1355     696.9972      75.8617     814.3900     193.2545     114.9926     117.3928
16.8159     621.1129     697.0310      75.9181     814.2902     193.1773     115.0045     117.2593
16.8489     621.0677     696.9972      75.9295     814.1544     193.0868     114.9819     117.1573
16.8752     621.0564     696.9972      75.9408     814.0988     193.0424     114.9747     117.1016
16.8950     620.9998     696.9634      75.9636     813.9354     192.9355     114.9542     116.9720
16.9278     620.9885     696.9296      75.9411     813.8277     192.8392     114.9071     116.8981
16.9560     620.9885     696.9634      75.9749     813.7478     192.7593     114.9030     116.7845
16.9795     620.8980     696.9634      76.0654     813.6224     192.7244     114.9517     116.6590
17.0143     620.8867     696.9634      76.0767     813.4903     192.6036     114.9190     116.5270
17.0506     620.8076     696.9634      76.1558     813.3102     192.5026     114.9381     116.3468
17.0765     620.7284     696.9634      76.2350     813.0430     192.3146     114.9282     116.0796
17.0980     620.6832     696.9634      76.2802     812.8838     192.2007     114.9204     115.9204
17.1248     620.6153     696.9634      76.3481     812.6988     192.0835     114.9265     115.7354
17.1530     620.5361     696.9634      76.4272     812.5026     191.9665     114.9403     115.5392
17.1752     620.5361     696.9634      76.4272     812.3517     191.8156     114.8900     115.3883
17.2000     620.5474     696.9296      76.3821     812.2098     191.6623     114.8089     115.2802
17.2319     620.5701     696.9972      76.4271     812.1776     191.6075     114.8206     115.1804
17.2643     620.5701     696.9972      76.4271     812.0865     191.5165     114.7902     115.0894
17.2900     620.5701     696.9634      76.3933     811.9341     191.3640     114.7169     114.9707
17.3203     620.4909     696.9972      76.5063     811.8153     191.3244     114.7790     114.8182
17.3442     620.4570     696.9634      76.5064     811.6839     191.2270     114.7466     114.7206
17.3708     620.4457     696.9972      76.5515     811.6165     191.1708     114.7579     114.6193
17.4023     620.4344     696.9296      76.4952     811.4500     191.0156     114.6687     114.5204
17.4291     620.4570     696.9296      76.4726     811.3393     190.8824     114.6092     114.4097
17.4485     620.4683     696.9634      76.4951     811.3371     190.8688     114.6197     114.3737
17.4759     620.4909     696.9634      76.4725     811.3359     190.8450     114.5966     114.3725
17.5115     620.5022     696.9296      76.4274     811.2435     190.7413     114.5320     114.3139
17.5344     620.5135     696.9296      76.4161     811.2118     190.6983     114.5101     114.2822
17.5575     620.4457     696.9296      76.4839     811.1339     190.6883     114.5520     114.2044
17.5849     620.5248     696.9296      76.4048     811.1327     190.6078     114.4725     114.2031
17.6110     620.4457     696.8958      76.4501     810.9893     190.5436     114.4813     114.0935
17.6407     620.4117     696.8958      76.4841     810.9207     190.5089     114.4923     114.0249
17.6675     620.4117     696.8958      76.4841     810.8286     190.4169     114.4617     113.9328
17.6932     620.3891     696.8958      76.5067     810.7563     190.3672     114.4602     113.8605
17.7182     620.4683     696.9296      76.4613     810.7739     190.3056     114.4094     113.8443
17.7450     620.4570     696.8958      76.4388     810.6756     190.2186     114.3654     113.7798
17.7691     620.4457     696.8958      76.4501     810.6606     190.2149     114.3717     113.7648
17.7989     620.4230     696.8958      76.4727     810.5735     190.1504     114.3653     113.6777
17.8274     620.3778     696.8958      76.5180     810.4793     190.1015     114.3791     113.5835
17.8519     620.3891     696.8620      76.4729     810.3385     189.9493     114.2984     113.4765
17.8801     620.3552     696.8620      76.5068     810.2903     189.9351     114.3163     113.4283
17.9063     620.3891     696.8620      76.4729     810.2359     189.8468     114.2642     113.3739
17.9318     620.3891     696.8282      76.4391     810.1486     189.7594     114.2125     113.3204
17.9557     620.3891     696.8620      76.4729     810.1676     189.7785     114.2414     113.3056
17.9815     620.4230     696.8958      76.4727     810.1567     189.7337     114.2264     113.2609
18.0040     620.4570     696.8620      76.4050     810.1375     189.6806     114.1635     113.2755
18.0332     620.4117     696.8958      76.4841     810.0762     189.6644     114.2108     113.1804
18.0616     620.4117     696.8620      76.4503     810.0214     189.6096     114.1700     113.1594
18.0890     620.3665     696.8620      76.4955     809.9379     189.5714     114.1875     113.0759
18.1156     620.3213     696.8282      76.5069     809.7854     189.4641     114.1593     112.9572
18.1399     620.3439     696.8620      76.5181     809.7037     189.3598     114.1320     112.8417
18.1661     620.3326     696.8282      76.4956     809.6520     189.3194     114.1036     112.8238
18.1908     620.3778     696.8282      76.4504     809.5724     189.1946     114.0318     112.7442
18.2160     620.3665     696.8958      76.5293     809.6418     189.2753     114.1113     112.7460
18.2421     620.3891     696.8620      76.4729     809.5992     189.2101     114.0519     112.7372
18.2695     620.3778     696.8282      76.4504     809.5185     189.1407     114.0138     112.6903
18.2986     620.3778     696.8282      76.4504     809.5330     189.1552     114.0187     112.7048
18.3320     620.3552     696.8282      76.4730     809.4415     189.0863     114.0108     112.6133
18.3596     620.3891     696.7944      76.4053     809.3969     189.0078     113.9395     112.6025
18.3744     620.3326     696.7606      76.4281     809.2791     188.9465     113.9342     112.5184
18.4076     620.3100     696.8282      76.5183     809.3100     189.0000     114.0122     112.4818
18.4406     620.3213     696.7944      76.4732     809.2126     188.8913     113.9459     112.4182
18.4686     620.3213     696.7944      76.4732     809.1377     188.8164     113.9209     112.3433
