eps1         u           sigma3       sigma3'      sigma1       sigma1'      p             q
19.4687     624.9886     700.0339      75.0452     806.2595     181.2709     110.4538     106.2256
19.5258     624.9724     700.0501      75.0776     806.0597     181.0872     110.4141     106.0096
19.5801     625.0210     700.1472      75.1262     806.2053     181.1843     110.4789     106.0581
19.6317     625.0048     700.0824      75.0776     806.1377     181.1329     110.4294     106.0553
19.6902     625.0534     700.0501      74.9967     805.7506     180.6972     110.2302     105.7005
19.7429     625.1343     700.0662      74.9319     806.1220     180.9876     110.2838     106.0557
19.8002     625.1343     700.0662      74.9319     806.0292     180.8949     110.2529     105.9630
19.8517     625.1505     700.0501      74.8995     805.5551     180.4045     110.0679     105.5050
19.9063     625.1991     700.0662      74.8671     805.8719     180.6728     110.1357     105.8057
19.9562     625.1667     700.0177      74.8509     805.3305     180.1638     109.9552     105.3128
20.0146     625.1829     700.0501      74.8671     805.7672     180.5843     110.1062     105.7171
20.0656     625.1829     700.1148      74.9319     805.4679     180.2850     110.0496     105.3531
20.1134     625.2153     700.0824      74.8672     805.4952     180.2799     110.0047     105.4127
20.1776     625.2477     700.0662      74.8186     805.5544     180.3067     109.9813     105.4881
20.2441     625.3124     700.0501      74.7376     805.5967     180.2843     109.9198     105.5466
20.3011     625.3286     700.0824      74.7538     805.5434     180.2148     109.9075     105.4609
20.3553     625.3448     700.0824      74.7376     805.5566     180.2118     109.8957     105.4742
20.4066     625.3772     700.0501      74.6729     805.0759     179.6987     109.6815     105.0258
20.4584     625.3772     700.1472      74.7700     805.1998     179.8227     109.7876     105.0526
20.5215     625.3610     700.0824      74.7214     805.2721     179.9111     109.7846     105.1896
20.5759     625.4581     700.1148      74.6567     805.4460     179.9878     109.7671     105.3311
20.6254     625.4258     700.1310      74.7053     805.3965     179.9708     109.7938     105.2655
20.6784     625.4905     700.0986      74.6081     805.0739     179.5834     109.5999     104.9753
20.7323     625.4258     700.0986      74.6729     805.0837     179.6579     109.6679     104.9850
20.7869     625.5391     700.0662      74.5272     805.1108     179.5717     109.5420     105.0445
20.8395     625.5391     700.0662      74.5272     804.7371     179.1980     109.4174     104.6708
20.8996     625.5391     700.0986      74.5596     804.5584     179.0193     109.3795     104.4597
20.9530     625.5553     700.0662      74.5110     805.1267     179.5714     109.5311     105.0605
21.0051     625.5391     700.0986      74.5596     805.1943     179.6552     109.5914     105.0957
21.0563     625.6038     700.0501      74.4462     804.7947     179.1909     109.3611     104.7446
21.1087     625.5553     700.0339      74.4786     804.7326     179.1773     109.3781     104.6987
21.1604     625.6524     700.0339      74.3814     804.3140     178.6616     109.1415     104.2801
21.2262     625.7172     700.0177      74.3005     804.1637     178.4465     109.0158     104.1460
21.2803     625.6200     700.0986      74.4786     804.6098     178.9898     109.3157     104.5112
21.3323     625.6362     699.9853      74.3490     804.3838     178.7476     109.1486     104.3985
21.3866     625.6038     700.1472      74.5434     804.5643     178.9604     109.3491     104.4171
21.4407     625.7334     700.0177      74.2843     803.9673     178.2339     108.9342     103.9496
21.4966     625.7010     700.1148      74.4139     804.1780     178.4771     109.1016     104.0632
21.5591     625.7010     700.0339      74.3329     803.8904     178.1895     108.9517     103.8566
21.6121     625.6848     700.0986      74.4138     804.3266     178.6418     109.1565     104.2280
21.6595     625.7496     700.0015      74.2519     804.0828     178.3333     108.9457     104.0813
21.7171     625.8143     700.0339      74.2195     804.3092     178.4949     108.9780     104.2754
21.7728     625.8629     700.0177      74.1548     803.9352     178.0723     108.7939     103.9175
21.8257     625.8143     700.0015      74.1872     804.2223     178.4080     108.9274     104.2208
21.8904     625.8953     700.0339      74.1386     804.2050     178.3098     108.8623     104.1712
21.9486     625.9762     699.9853      74.0091     803.6293     177.6531     108.5571     103.6440
22.0048     625.9438     700.0339      74.0900     804.1157     178.1718     108.7840     104.0818
22.0535     626.0895     700.0177      73.9281     804.0146     177.9251     108.5938     103.9969
22.1091     625.9762     700.0501      74.0738     804.1323     178.1561     108.7679     104.0823
22.1627     626.0733     700.0177      73.9443     803.8688     177.7955     108.5614     103.8511
22.2168     626.1381     700.1310      73.9929     803.8370     177.6989     108.5616     103.7060
22.2837     626.1057     700.0501      73.9443     803.9620     177.8562     108.5816     103.9119
22.3342     626.0733     700.0177      73.9443     803.4976     177.4242     108.4376     103.4799
22.3846     626.1867     700.0015      73.8148     803.7652     177.5786     108.4027     103.7638
22.4411     626.2352     700.0339      73.7986     803.6525     177.4173     108.3382     103.6187
22.4986     626.2514     700.0339      73.7824     803.8602     177.6088     108.3912     103.8264
22.5510     626.2676     700.0501      73.7824     803.1948     176.9272     108.1640     103.1448
22.6083     626.2029     700.0501      73.8472     803.1846     176.9817     108.2254     103.1345
22.6600     626.2676     700.0824      73.8148     803.6233     177.3557     108.3284     103.5409
22.7180     626.3324     700.1310      73.7986     803.5481     177.2157     108.2710     103.4170
22.7800     626.3324     700.0339      73.7015     803.4305     177.0981     108.1670     103.3966
22.8341     626.3648     700.0662      73.7015     803.0282     176.6635     108.0222     102.9620
22.8859     626.3162     700.0501      73.7339     803.2424     176.9262     108.1313     103.1923
22.9366     626.3971     700.0339      73.6367     803.1221     176.7250     107.9995     103.0883
22.9932     626.3971     700.0824      73.6853     803.0457     176.6486     108.0064     102.9633
23.0506     626.4619     700.0501      73.5882     803.3207     176.8588     108.0117     103.2707
23.1057     626.4943     700.0501      73.5558     803.0106     176.5164     107.8760     102.9606
23.1562     626.4457     700.0015      73.5558     803.1435     176.6978     107.9364     103.1421
23.2114     626.4619     699.9691      73.5072     803.0305     176.5686     107.8610     103.0614
23.2751     626.5105     700.0339      73.5234     802.9444     176.4339     107.8269     102.9105
23.3345     626.4457     700.0339      73.5881     802.6226     176.1769     107.7844     102.5887
23.3931     626.4781     700.0177      73.5396     802.1716     175.6935     107.5909     102.1540
23.4395     626.5428     699.9853      73.4424     802.6459     176.1030     107.6626     102.6606
23.4945     626.5590     700.0015      73.4424     802.4349     175.8758     107.5869     102.4334
23.5500     626.5752     700.0015      73.4262     802.3182     175.7430     107.5318     102.3167
23.6075     626.5105     700.0339      73.5234     802.6648     176.1543     107.7337     102.6309
23.6693     626.6238     700.0015      73.3777     802.5037     175.8799     107.5451     102.5023
23.7211     626.5267     699.9529      73.4262     802.3987     175.8720     107.5748     102.4458
23.7757     626.5428     699.9691      73.4262     802.4131     175.8702     107.5742     102.4440
23.8251     626.6886     699.9205      73.2319     802.2201     175.5315     107.3318     102.2996
23.8779     626.6400     700.0177      73.3777     802.3697     175.7297     107.4950     102.3520
23.9260     626.7047     699.9367      73.2319     801.9157     175.2109     107.2249     101.9790
23.9868     626.6724     700.0015      73.3291     801.7465     175.0741     107.2441     101.7450
24.0417     626.6886     699.9691      73.2805     801.7314     175.0428     107.2013     101.7623
24.1021     626.6724     699.9691      73.2967     801.7185     175.0462     107.2132     101.7494
24.1562     626.7371     699.9853      73.2481     801.8660     175.1289     107.2084     101.8807
24.2122     626.7533     699.9529      73.1996     801.6290     174.8757     107.0916     101.6762
24.2736     626.7533     700.0015      73.2482     801.7601     175.0068     107.1677     101.7586
24.3323     626.8019     700.0177      73.2158     801.4036     174.6018     107.0111     101.3860
24.3888     626.8019     699.9691      73.1672     801.5149     174.7130     107.0158     101.5458
24.4424     626.8181     700.0015      73.1834     801.3527     174.5347     106.9671     101.3513
24.4963     626.8990     700.0015      73.1024     801.3030     174.4040     106.8696     101.3015
24.5503     626.9476     700.0177      73.0701     800.7670     173.8195     106.6532     100.7494
24.6041     626.9800     700.0177      73.0377     801.0844     174.1045     106.7266     101.0668
24.6608     627.0285     700.0177      72.9891     801.1692     174.1407     106.7063     101.1515
24.7199     627.0285     699.9367      72.9081     800.6458     173.6173     106.4779     100.7091
24.7708     627.0123     700.0662      73.0539     801.2563     174.2440     106.7839     101.1901
24.8273     627.0771     700.0177      72.9406     801.1830     174.1059     106.6623     101.1653
24.8811     627.1257     700.0662      72.9406     801.2169     174.0912     106.6575     101.1507
24.9349     627.1095     700.0015      72.8920     800.4551     173.3456     106.3765     100.4536
24.9876     627.1257     700.0339      72.9082     800.9130     173.7874     106.5346     100.8792
25.0465     627.1742     700.0177      72.8434     800.4946     173.3203     106.3357     100.4769
25.1075     627.2552     700.0015      72.7463     800.8920     173.6368     106.3764     100.8905
25.1606     627.1581     699.9853      72.8272     800.5008     173.3428     106.3324     100.5156
25.2150     627.1904     699.9043      72.7139     800.3277     173.1373     106.1883     100.4234
25.2591     627.2066     699.9205      72.7139     800.0774     172.8707     106.0995     100.1569
25.3153     627.3685     699.9367      72.5682     800.5410     173.1724     106.1029     100.6043
25.3706     627.3361     699.9853      72.6491     800.4481     173.1120     106.1367     100.4629
25.4312     627.2552     699.9853      72.7301     799.8543     172.5991     106.0197      99.8690
25.4873     627.3038     699.9853      72.6815     799.7091     172.4054     105.9228      99.7239
25.5448     627.3523     699.9043      72.5520     799.7546     172.4023     105.8354      99.8503
25.6065     627.4495     699.9367      72.4872     800.2248     172.7753     105.9166     100.2881
25.6572     627.4171     699.9853      72.5682     800.1574     172.7403     105.9589     100.1722
25.7077     627.4171     699.9529      72.5358     799.9175     172.5004     105.8573      99.9646
25.7591     627.5304     699.8881      72.3577     799.9452     172.4148     105.7101     100.0571
25.8128     627.6114     699.9367      72.3253     800.0796     172.4683     105.7063     100.1429
25.8676     627.4980     699.9853      72.4872     800.0732     172.5752     105.8499     100.0879
25.9280     627.5628     700.0015      72.4387     799.8025     172.2397     105.7057      99.8011
25.9774     627.5628     699.9529      72.3901     799.2356     171.6728     105.4843      99.2827
26.0312     627.6114     699.9529      72.3415     799.8326     172.2212     105.6348      99.8797
26.0911     627.7085     699.9043      72.1958     799.7252     172.0167     105.4694      99.8209
26.1453     627.7085     699.9043      72.1958     799.1005     171.3920     105.2612      99.1962
26.2040     627.7085     699.9529      72.2444     799.5930     171.8845     105.4577      99.6401
26.2572     627.6761     699.9853      72.3091     799.5945     171.9184     105.5122      99.6092
26.3115     627.7895     699.9205      72.1310     799.0066     171.2172     105.1597      99.0861
26.3643     627.7409     699.9367      72.1958     799.5646     171.8237     105.4051      99.6279
26.4191     627.7895     699.9529      72.1634     799.1330     171.3436     105.2235      99.1801
26.4790     627.8056     699.9367      72.1310     799.3090     171.5034     105.2551      99.3723
26.5367     627.8704     699.9691      72.0987     799.3638     171.4934     105.2302      99.3947
26.5984     627.8704     700.0015      72.1311     799.3439     171.4735     105.2452      99.3425
26.6489     627.9190     699.9367      72.0177     799.1764     171.2574     105.0976      99.2397
26.7035     627.9190     700.0015      72.0825     798.7451     170.8261     104.9970      98.7436
26.7589     627.9028     699.9853      72.0825     799.0886     171.1858     105.1169      99.1034
26.8203     628.0647     699.9691      71.9044     798.9894     170.9248     104.9112      99.0204
26.8783     628.0161     699.9691      71.9530     798.7829     170.7668     104.8909      98.8139
26.9354     628.0485     699.9529      71.9044     798.9048     170.8563     104.8884      98.9519
26.9908     628.0323     699.9529      71.9206     798.9294     170.8971     104.9128      98.9765
27.0417     628.1132     699.9205      71.8072     798.7502     170.6369     104.7505      98.8297
27.1067     628.1456     699.9367      71.7911     798.8431     170.6975     104.7599      98.9065
27.1673     628.1780     700.0015      71.8235     798.7574     170.5794     104.7421      98.7560
27.2245     628.1780     699.9205      71.7425     798.0895     169.9115     104.4655      98.1691
27.2775     628.1132     699.9853      71.8720     798.3156     170.2024     104.6488      98.3303
27.3378     628.2751     699.9205      71.6453     798.5258     170.2507     104.5138      98.6054
27.3963     628.2590     699.9205      71.6615     798.5022     170.2433     104.5221      98.5818
27.4496     628.2428     699.8881      71.6453     798.1373     169.8946     104.3951      98.2493
27.5102     628.2266     699.9367      71.7101     798.1597     169.9331     104.4511      98.2230
27.5592     628.3075     699.9529      71.6454     798.2021     169.8946     104.3951      98.2492
27.6161     628.2913     699.9205      71.6292     798.2347     169.9433     104.4006      98.3142
27.6758     628.3723     699.9205      71.5482     798.2122     169.8399     104.3121      98.2917
27.7328     628.3237     699.9043      71.5806     798.1370     169.8133     104.3248      98.2327
27.7831     628.3723     699.8881      71.5158     797.8460     169.4737     104.1684      97.9579
27.8365     628.4047     699.9367      71.5320     798.0870     169.6823     104.2488      98.1503
27.8950     628.4856     699.9367      71.4511     797.5090     169.0234     103.9752      97.5723
27.9522     628.4370     699.8719      71.4349     797.8894     169.4523     104.1074      98.0175
28.0060     628.4209     699.8719      71.4511     797.2479     168.8271     103.9097      97.3760
28.0571     628.5666     699.8557      71.2891     797.4696     168.9030     103.8271      97.6138
28.1123     628.5342     699.8557      71.3215     797.6492     169.1151     103.9194      97.7935
28.1704     628.5018     699.8881      71.3863     797.7712     169.2694     104.0140      97.8831
28.2262     628.5342     699.9043      71.3701     797.4878     168.9536     103.8979      97.5835
28.2826     628.5504     699.8719      71.3215     797.5531     169.0027     103.8819      97.6812
28.3397     628.5827     699.9205      71.3377     797.0684     168.4856     103.7204      97.1479
28.4018     628.6961     699.8881      71.1920     797.5719     168.8758     103.7533      97.6838
28.4599     628.6961     699.9205      71.2244     797.6808     168.9847     103.8112      97.7603
28.5217     628.6151     699.9043      71.2892     797.5405     168.9254     103.8346      97.6362
28.5767     628.6475     699.8233      71.1758     797.0217     168.3742     103.5753      97.1984
28.6274     628.7932     699.8719      71.0787     796.9374     168.1441     103.4338      97.0655
28.6846     628.7446     699.9043      71.1596     797.3453     168.6007     103.6400      97.4410
28.7421     628.7932     699.9367      71.1435     797.0711     168.2779     103.5216      97.1345
28.7987     628.7285     699.9205      71.1920     796.7560     168.0275     103.4705      96.8355
28.8478     628.7770     699.9529      71.1759     796.2723     167.4952     103.2823      96.3194
28.9022     628.8904     699.8881      70.9977     796.9044     168.0141     103.3365      97.0163
28.9637     628.8580     699.9043      71.0463     797.1064     168.2485     103.4470      97.2021
29.0173     628.8256     699.8881      71.0625     796.6050     167.7794     103.3015      96.7169
29.0715     628.8580     699.9529      71.0949     796.4567     167.5988     103.2629      96.5038
29.1277     628.9551     699.9043      70.9492     796.7853     167.8301     103.2428      96.8810
29.1864     628.9389     699.9367      70.9978     796.9731     168.0342     103.3432      97.0364
29.2461     628.9875     699.9367      70.9492     796.2905     167.3030     103.0671      96.3538
29.2987     628.9389     699.9205      70.9816     796.5135     167.5746     103.1792      96.5930
29.3502     628.9875     699.9691      70.9816     796.7720     167.7845     103.2492      96.8030
29.4076     629.0199     699.9529      70.9330     796.7916     167.7717     103.2126      96.8387
29.4676     629.0199     699.8881      70.8682     796.6476     167.6278     103.1214      96.7595
29.5219     629.0361     699.9205      70.8844     796.6355     167.5994     103.1228      96.7150
29.5786     629.0523     699.9205      70.8682     796.5127     167.4604     103.0656      96.5922
29.6317     629.0846     699.8719      70.7873     796.4843     167.3996     102.9914      96.6124
29.6888     629.0684     699.9043      70.8359     795.7303     166.6618     102.7778      95.8260
29.7544     629.0361     699.9205      70.8844     796.3914     167.3553     103.0414      96.4709
29.8139     629.0684     699.8881      70.8197     796.1994     167.1310     102.9234      96.3113
29.8675     629.0684     699.8881      70.8197     796.1229     167.0545     102.8979      96.2348
29.9184     629.1494     699.9043      70.7549     795.8210     166.6716     102.7272      95.9167
29.9769     629.1494     699.8233      70.6739     795.3523     166.2029     102.5169      95.5289
30.0350     629.1656     699.8557      70.6901     796.0399     166.8743     102.7515      96.1841
30.0896     629.1656     699.8233      70.6577     795.2672     166.1016     102.4724      95.4439
30.1441     629.1818     699.8719      70.6901     795.9030     166.7212     102.7005      96.0311
30.2051     629.1980     699.8881      70.6901     795.7788     166.5809     102.6537      95.8907
30.2627     629.2465     699.8071      70.5606     795.7525     166.5060     102.5424      95.9454
30.3184     629.2303     699.9043      70.6740     795.6602     166.4299     102.5926      95.7559
30.3777     629.3275     699.8719      70.5444     795.2076     165.8802     102.3230      95.3357
30.4339     629.2789     699.7909      70.5120     795.5098     166.2309     102.4183      95.7188
30.4866     629.3275     699.8233      70.4958     795.3658     166.0383     102.3433      95.5424
30.5451     629.3113     699.8881      70.5768     795.6021     166.2908     102.4815      95.7140
30.5991     629.2951     699.8395      70.5444     795.4909     166.1959     102.4282      95.6514
30.6525     629.3599     699.8719      70.5120     795.3728     166.0130     102.3457      95.5009
30.7046     629.3922     699.8233      70.4311     795.2879     165.8957     102.2526      95.4646
30.7743     629.3922     699.8233      70.4311     794.9526     165.5604     102.1408      95.1293
30.8293     629.4732     699.8881      70.4149     795.3255     165.8523     102.2274      95.4374
30.8878     629.4408     699.8557      70.4149     795.0502     165.6094     102.1464      95.1945
30.9359     629.4894     699.8233      70.3339     795.0460     165.5566     102.0748      95.2227
30.9909     629.5218     699.8233      70.3016     794.9878     165.4661     102.0231      95.1645
31.0475     629.5865     699.8557      70.2692     794.4184     164.8319     101.7901      94.5627
31.1005     629.5865     699.8395      70.2530     795.0792     165.4927     101.9996      95.2397
31.1575     629.6513     699.8719      70.2206     795.0974     165.4461     101.9625      95.2255
31.2068     629.6998     699.8557      70.1559     795.0718     165.3719     101.8946      95.2161
31.2577     629.6513     699.8233      70.1720     794.9953     165.3440     101.8960      95.1720
31.3104     629.7160     699.8233      70.1073     794.9457     165.2297     101.8148      95.1224
31.3720     629.6513     699.9205      70.2692     794.8610     165.2097     101.9161      94.9405
31.4268     629.7808     699.8719      70.0911     794.1075     164.3267     101.5030      94.2356
31.4840     629.7808     699.8719      70.0911     794.8679     165.0871     101.7565      94.9960
31.5341     629.8132     699.8395      70.0263     794.2753     164.4621     101.5049      94.4358
31.5910     629.8294     699.8881      70.0587     794.7592     164.9298     101.6824      94.8711
31.6509     629.7970     699.9205      70.1235     794.4548     164.6578     101.6349      94.5343
31.7016     629.9265     699.9043      69.9778     794.4122     164.4857     101.4804      94.5079
31.7564     629.8617     699.8881      70.0264     794.3988     164.5370     101.5299      94.5107
31.8063     629.9751     699.8881      69.9130     794.3966     164.4215     101.4159      94.5085
31.8762     629.9427     699.8881      69.9454     794.1631     164.2204     101.3704      94.2750
31.9292     629.9103     699.8557      69.9454     794.5250     164.6147     101.5018      94.6693
31.9842     630.0398     699.8233      69.7835     794.3755     164.3357     101.3009      94.5522
32.0378     629.9427     699.8233      69.8806     794.2227     164.2800     101.3471      94.3994
32.0966     630.0074     699.8719      69.8645     794.3460     164.3385     101.3558      94.4741
32.1482     629.9589     699.8071      69.8482     794.3659     164.4070     101.3678      94.5587
32.2042     630.0398     699.8557      69.8159     794.3624     164.3226     101.3181      94.5067
32.2625     630.0722     699.8233      69.7511     794.0089     163.9367     101.1463      94.1856
32.3158     630.0560     699.8071      69.7511     793.6961     163.6401     101.0474      93.8890
32.3714     630.0722     699.8395      69.7673     793.9919     163.9197     101.1514      94.1523
32.4291     630.0722     699.8395      69.7673     793.3378     163.2656     100.9334      93.4983
32.4862     630.2017     699.7747      69.5730     793.7501     163.5484     100.8981      93.9754
32.5405     630.1370     699.8557      69.7187     793.4243     163.2874     100.9083      93.5686
32.5937     630.1855     699.7747      69.5892     794.0174     163.8319     101.0034      94.2427
32.6473     630.1370     699.8233      69.6864     794.0831     163.9461     101.1063      94.2598
32.7002     630.2179     699.7423      69.5244     793.3709     163.1530     100.7339      93.6286
32.7581     630.3312     699.7747      69.4435     793.5179     163.1867     100.6912      93.7432
32.8145     630.3474     699.8233      69.4759     793.9121     163.5647     100.8388      94.0888
32.8783     630.3474     699.7585      69.4111     793.3770     163.0296     100.6173      93.6185
32.9262     630.3150     699.8071      69.4921     793.7081     163.3930     100.7924      93.9009
32.9759     630.4122     699.8719      69.4597     793.1799     162.7677     100.5624      93.3080
33.0321     630.3636     699.8233      69.4597     793.4617     163.0981     100.6725      93.6384
33.0881     630.3960     699.8233      69.4273     793.2806     162.8846     100.5797      93.4572
33.1529     630.3474     699.8395      69.4921     792.9495     162.6021     100.5287      93.1100
33.2018     630.4122     699.8071      69.3949     793.6414     163.2293     100.6730      93.8343
33.2589     630.4446     699.7747      69.3302     793.3951     162.9505     100.5369      93.6203
33.3145     630.5093     699.8233      69.3140     793.6530     163.1437     100.5906      93.8297
33.3621     630.5255     699.8881      69.3626     793.5541     163.0286     100.5846      93.6660
33.4245     630.5579     699.8395      69.2816     792.6707     162.1128     100.2254      92.8312
33.4852     630.4931     699.8395      69.3464     793.3240     162.8308     100.5079      93.4845
33.5400     630.6065     699.8719      69.2654     793.4949     162.8884     100.4731      93.6230
33.5958     630.6712     699.8071      69.1359     793.2778     162.6066     100.2928      93.4707
33.6518     630.7036     699.8071      69.1035     793.1678     162.4642     100.2237      93.3607
33.7003     630.6388     699.8233      69.1845     793.3478     162.7089     100.3593      93.5245
33.7539     630.7360     699.9043      69.1683     793.3277     162.5918     100.3095      93.4235
33.8079     630.7198     699.8071      69.0873     793.2279     162.5081     100.2276      93.4208
33.8682     630.7522     699.8395      69.0873     793.0877     162.3355     100.1701      93.2482
33.9256     630.7198     699.8557      69.1359     792.8001     162.0803     100.1174      92.9444
33.9813     630.7845     699.8557      69.0712     792.5838     161.7993      99.9805      92.7281
34.0318     630.8655     699.8233      68.9578     792.8380     161.9725      99.9627      93.0147
34.0892     630.8169     699.8395      69.0226     793.0910     162.2741     100.1064      93.2515
34.1440     630.8331     699.8071      68.9740     792.2504     161.4173      99.7884      92.4433
34.2029     630.8169     699.8395      69.0226     792.8740     162.0571     100.0341      93.0345
34.2618     630.8979     699.8557      68.9578     792.2880     161.3901      99.7686      92.4323
34.3094     630.8979     699.7909      68.8930     792.3132     161.4153      99.7338      92.5223
34.3673     630.9303     699.8233      68.8931     792.7654     161.8351      99.8737      92.9421
34.4256     630.8817     699.8395      68.9578     792.8781     161.9964      99.9707      93.0386
34.4834     630.8655     699.7747      68.9092     792.7340     161.8686      99.8957      92.9593
34.5341     630.9788     699.7747      68.7959     792.5532     161.5743      99.7220      92.7784
34.5877     630.9141     699.7585      68.8445     792.3187     161.4046      99.6979      92.5602
34.6460     630.9626     699.8071      68.8445     792.4744     161.5118      99.7336      92.6673
34.6983     630.9464     699.8071      68.8607     792.5758     161.6293      99.7836      92.7687
34.7509     630.9950     699.7261      68.7311     792.5287     161.5337      99.6653      92.8026
34.8092     631.0436     699.7909      68.7473     791.8458     160.8022      99.4323      92.0549
34.8672     631.0760     699.7423      68.6664     792.4656     161.3896      99.5741      92.7233
34.9230     631.0436     699.7747      68.7311     792.5268     161.4832      99.6485      92.7521
34.9805     631.0922     699.7585      68.6664     792.0847     160.9926      99.4418      92.3262
35.0369     631.1245     699.7585      68.6340     792.4148     161.2903      99.5194      92.6563
35.0887     631.2379     699.8719      68.6340     792.3519     161.1141      99.4607      92.4800
35.1465     631.1407     699.8395      68.6988     792.1818     161.0410      99.4795      92.3422
35.2091     631.1407     699.7261      68.5854     792.3387     161.1980      99.4563      92.6126
35.2561     631.2217     699.8557      68.6340     792.3872     161.1656      99.4779      92.5315
35.3103     631.1569     699.7747      68.6178     791.7954     160.6385      99.2914      92.0207
35.3655     631.2055     699.7423      68.5369     791.7038     160.4983      99.1907      91.9615
35.4207     631.2379     699.7747      68.5369     792.2639     161.0261      99.3666      92.4892
35.4710     631.2379     699.8719      68.6340     792.2808     161.0429      99.4370      92.4089
35.5264     631.3188     699.7909      68.4721     791.5235     160.2047      99.0496      91.7325
35.5825     631.4159     699.8071      68.3912     791.7348     160.3189      99.0337      91.9277
35.6432     631.3350     699.8395      68.5045     792.0348     160.6998      99.2363      92.1953
35.7004     631.3836     699.8395      68.4559     791.9007     160.5171      99.1430      92.0611
35.7557     631.4321     699.8395      68.4074     791.8381     160.4059      99.0736      91.9985
35.8033     631.4645     699.8233      68.3588     791.7454     160.2809      98.9995      91.9221
35.8513     631.4159     699.8071      68.3912     791.9862     160.5702      99.1175      92.1790
35.9108     631.4807     699.8557      68.3750     792.1434     160.6627      99.1376      92.2877
35.9789     631.5293     699.8071      68.2778     791.3767     159.8474      98.8010      91.5695
36.0313     631.4807     699.8071      68.3264     791.6730     160.1923      98.9484      91.8659
36.0773     631.5778     699.7909      68.2131     791.9099     160.3320      98.9194      92.1189
36.1372     631.4969     699.8071      68.3102     791.5373     160.0404      98.8869      91.7301
36.1963     631.5455     699.7585      68.2131     791.4746     159.9291      98.7851      91.7160
36.2521     631.5455     699.7585      68.2131     791.2964     159.7509      98.7257      91.5379
36.3067     631.5940     699.7261      68.1321     791.4058     159.8117      98.6920      91.6796
36.3568     631.6426     699.7585      68.1159     791.6268     159.9842      98.7387      91.8682
36.4179     631.5940     699.7423      68.1483     791.1235     159.5295      98.6087      91.3811
36.4715     631.6102     699.7747      68.1645     791.2117     159.6015      98.6435      91.4370
36.5298     631.5778     699.7423      68.1645     791.4800     159.9022      98.7437      91.7377
36.5786     631.6426     699.7585      68.1159     791.5257     159.8831      98.7050      91.7672
36.6334     631.7236     699.7099      67.9864     791.2600     159.5364      98.5031      91.5500
36.6864     631.6912     699.7423      68.0512     791.3941     159.7030      98.6018      91.6518
36.7514     631.6750     699.7909      68.1159     791.1192     159.4442      98.5587      91.3283
36.8030     631.7559     699.7585      68.0026     791.1311     159.3751      98.4601      91.3725
36.8582     631.7397     699.7909      68.0512     790.9354     159.1957      98.4327      91.1445
36.9105     631.7397     699.7909      68.0512     790.9326     159.1928      98.4317      91.1416
36.9710     631.7721     699.7099      67.9378     790.9309     159.1588      98.3448      91.2210
37.0234     631.8693     699.7585      67.8893     791.2074     159.3381      98.3722      91.4489
37.0806     631.8854     699.7099      67.8245     790.7213     158.8358      98.1616      91.0113
37.1338     631.9016     699.7261      67.8245     790.9852     159.0835      98.2442      91.2590
37.1933     631.8854     699.7585      67.8731     790.9285     159.0430      98.2631      91.1700
37.2499     631.9502     699.7423      67.7921     790.4900     158.5398      98.0414      90.7477
37.2986     631.9502     699.7423      67.7921     790.9146     158.9644      98.1829      91.1723
37.3470     631.9664     699.7423      67.7759     790.2934     158.3270      97.9596      90.5511
37.4023     631.9826     699.7747      67.7921     790.6146     158.6321      98.0721      90.8399
37.4661     632.0473     699.7585      67.7112     790.7727     158.7254      98.0492      91.0142
37.5221     631.9988     699.7909      67.7921     790.5823     158.5835      98.0559      90.7913
37.5826     632.0473     699.7909      67.7436     790.5795     158.5322      98.0065      90.7886
37.6341     632.0959     699.7585      67.6626     790.5414     158.4455      97.9236      90.7829
37.6826     632.0797     699.7747      67.6950     790.4817     158.4020      97.9307      90.7070
37.7380     632.1445     699.8233      67.6788     790.6223     158.4779      97.9452      90.7990
37.7897     632.1607     699.7423      67.5817     790.2536     158.0929      97.7521      90.5112
37.8396     632.1769     699.7585      67.5817     790.5659     158.3890      97.8508      90.8073
37.8971     632.1931     699.8557      67.6627     790.7911     158.5980      97.9745      90.9354
37.9517     632.2092     699.8071      67.5979     790.6599     158.4507      97.8821      90.8528
38.0005     632.1607     699.7423      67.5817     790.3252     158.1645      97.7759      90.5828
38.0619     632.3064     699.7585      67.4522     790.2808     157.9744      97.6262      90.5223
38.1157     632.2578     699.7423      67.4845     790.2388     157.9810      97.6500      90.4965
38.1739     632.3388     699.7423      67.4036     790.1088     157.7700      97.5257      90.3664
38.2283     632.3226     699.8071      67.4846     789.9939     157.6713      97.5468      90.1868
38.2903     632.3388     699.7909      67.4522     790.4586     158.1199      97.6747      90.6677
38.3334     632.2902     699.7909      67.5007     790.2847     157.9946      97.6653      90.4938
38.3988     632.3388     699.6938      67.3550     790.1415     157.8027      97.5042      90.4477
38.4516     632.3873     699.7747      67.3874     790.0426     157.6553      97.4767      90.2679
38.5056     632.4197     699.7909      67.3712     790.1580     157.7383      97.4936      90.3671
38.5585     632.4197     699.7909      67.3712     789.8574     157.4377      97.3934      90.0665
38.6043     632.4521     699.7747      67.3226     790.0570     157.6049      97.4167      90.2823
38.6659     632.4521     699.8071      67.3550     789.9518     157.4997      97.4032      90.1446
38.7168     632.4683     699.7099      67.2417     789.9942     157.5259      97.3364      90.2842
38.7720     632.5007     699.7261      67.2255     789.8428     157.3422      97.2644      90.1167
