eps1         u           sigma3        sigma3'     sigma1       sigma1'      p            q
[%]         [kPa]        [kPa]         [kPa]       [kPa]        [kPa]        [kPa]        [kPa] 

9.2723      489.2689     599.6833     110.4143     739.7219     250.2587     157.0291     139.8444
9.3011      489.2171     599.6185     110.4014     739.9076     250.4444     157.0824     140.0430
9.3325      489.1556     599.6185     110.4629     739.7509     250.6600     157.1953     140.1971
9.3599      488.9872     599.5861     110.5989     739.8851     250.9561     157.3846     140.3573
9.3843      488.8124     599.5861     110.7737     740.0870     251.2552     157.6009     140.4814
9.4114      488.6893     599.6347     110.9454     740.2086     251.5872     157.8260     140.6419
9.4395      488.5922     599.5861     110.9939     740.2822     251.6933     157.8937     140.6994
9.4680      488.4983     599.5861     111.0878     740.4612     251.9856     158.0537     140.8978
9.4987      488.4238     599.5861     111.1623     740.6577     252.2144     158.1797     141.0522
9.5228      488.3461     599.6671     111.3210     740.9809     252.6186     158.4202     141.2977
9.5493      488.2652     599.5861     111.3209     741.1293     252.8803     158.5074     141.5594
9.5771      488.1518     599.5861     111.4343     741.2717     253.0713     158.6466     141.6370
9.6070      488.0612     599.6347     111.5735     741.3962     253.3253     158.8241     141.7518
9.6344      488.0838     599.5699     111.4861     741.2128     253.3362     158.7694     141.8501
9.6592      488.0806     599.5699     111.4893     741.4114     253.5024     158.8270     142.0131
9.6905      488.0482     599.5861     111.5379     742.0659     253.7036     158.9264     142.1657
9.7177      488.0256     599.5861     111.5605     742.1096     253.9254     159.0155     142.3648
9.7427      487.9640     599.6185     111.6545     742.0098     254.1008     159.1366     142.4464
9.7675      487.7989     599.5375     111.7386     742.2116     254.4483     159.3085     142.7097
9.7946      487.6467     599.5375     111.8908     742.4210     254.8196     159.5337     142.9288
9.8260      487.5204     599.5699     112.0495     742.5860     255.0494     159.7161     142.9999
9.8553      487.4103     599.5537     112.1434     742.7014     255.2781     159.8549     143.1347
9.8843      487.3035     599.5861     112.2826     742.8100     255.5324     160.0325     143.2498
9.9084      487.1999     599.5213     112.3214     742.9873     255.7745     160.1391     143.4531
9.9334      487.0930     599.5213     112.4283     742.9488     255.8817     160.2461     143.4534
9.9593      487.1254     599.5375     112.4121     743.2050     256.1865     160.3369     143.7744
9.9879      487.1060     599.5375     112.4315     743.0493     256.1602     160.3411     143.7287
10.0157     487.0639     599.6023     112.5384     744.0240     256.5845     160.5538     144.0461
10.0453     487.0088     599.5699     112.5611     743.8363     256.7206     160.6142     144.1595
10.0763     486.9635     599.5213     112.5578     743.7453     256.8886     160.6681     144.3308
10.1065     486.7822     599.5213     112.7391     743.9054     257.1620     160.8801     144.4229
10.1321     486.6494     599.5213     112.8719     744.1368     257.4745     161.0727     144.6026
10.1596     486.5361     599.5375     113.0014     744.1931     257.6602     161.2210     144.6588
10.1853     486.4422     599.5537     113.1115     744.3814     257.9295     161.3842     144.8180
10.2091     486.3483     599.5699     113.2216     744.5120     258.2219     161.5550     145.0003
10.2277     486.3094     599.5537     113.2443     744.6689     258.3951     161.6279     145.1508
10.2523     486.2641     599.4889     113.2248     744.6489     258.4561     161.6352     145.2312
10.2785     486.3904     599.5537     113.1633     744.9915     258.6529     161.6598     145.4896
10.3102     486.4131     599.4565     113.0435     744.9475     258.7222     161.6031     145.6787
10.3388     486.4066     599.5861     113.1795     745.8934     258.9719     161.7770     145.7924
10.3686     486.3321     599.5213     113.1892     745.4806     259.0934     161.8239     145.9042
10.3975     486.2414     599.5375     113.2961     745.4940     259.3335     161.9752     146.0374
10.4268     486.0018     599.5051     113.5033     745.5991     259.6329     162.2132     146.1296
10.4598     485.8432     599.5375     113.6943     745.7221     259.9501     162.4463     146.2558
10.4854     485.7201     599.5375     113.8174     745.8948     260.1714     162.6021     146.3541
10.5118     485.6295     599.5213     113.8918     746.0165     260.4227     162.7355     146.5308
10.5397     485.5453     599.5537     114.0084     746.2587     260.7134     162.9101     146.7050
10.5693     485.5518     599.5699     114.0181     746.3674     260.8544     162.9636     146.8363
10.5939     485.5582     599.4889     113.9307     746.2972     260.9462     162.9359     147.0155
10.6190     485.5162     599.5213     114.0052     747.0147     261.2590     163.0898     147.2538
10.6441     485.4482     599.5213     114.0732     747.0517     261.4255     163.1906     147.3523
10.6712     485.3834     599.5375     114.1541     746.9363     261.6014     163.3032     147.4473
10.7022     485.2280     599.6023     114.3743     747.1428     261.9699     163.5728     147.5956
10.7263     485.1017     599.5375     114.4358     747.1983     262.1711     163.6809     147.7353
10.7503     485.0110     599.5375     114.5265     747.3005     262.3218     163.7916     147.7953
10.7725     484.9398     599.5375     114.5977     747.5304     262.5356     163.9103     147.9379
10.8039     484.8718     599.5051     114.6333     747.6001     262.7185     163.9951     148.0852
10.8371     484.8103     599.4727     114.6625     747.7682     262.9514     164.0921     148.2890
10.8683     484.7390     599.5051     114.7661     747.8697     263.1825     164.2382     148.4164
10.8913     484.6581     599.5375     114.8794     748.1077     263.4366     164.3985     148.5572
10.9185     484.5869     599.5699     114.9830     748.3525     263.7138     164.5600     148.7308
10.9446     484.5124     599.5537     115.0413     748.3644     263.8877     164.6568     148.8464
10.9725     484.4314     599.5213     115.0899     748.5491     264.0886     164.7561     148.9987
10.9968     484.4282     599.5537     115.1255     748.5574     264.2425     164.8312     149.1170
11.0224     484.4023     599.5537     115.1514     748.5714     264.3051     164.8693     149.1537
11.0509     484.3440     599.5699     115.2259     749.1728     264.5504     165.0007     149.3245
11.0808     484.3116     599.6023     115.2907     749.1109     264.7637     165.1150     149.4730
11.1108     484.2534     599.6023     115.3489     749.1988     265.0296     165.2425     149.6807
11.1388     484.1109     599.5537     115.4428     749.4279     265.2749     165.3868     149.8321
11.1670     484.0008     599.5213     115.5205     749.4188     265.4439     165.4950     149.9234
11.1995     483.9037     599.5699     115.6662     749.6235     265.7134     165.6819     150.0471
11.2256     483.8033     599.5699     115.7666     749.6855     265.8887     165.8073     150.1221
11.2509     483.8098     599.6023     115.7925     749.7139     266.0304     165.8718     150.2379
11.2746     483.8130     599.5375     115.7245     749.7519     266.1008     165.8499     150.3762
11.2982     483.8033     599.5861     115.7828     750.2254     266.2181     165.9279     150.4353
11.3259     483.7968     599.5861     115.7893     750.3218     266.3954     165.9913     150.6061
11.3619     483.7741     599.5861     115.8120     750.4420     266.6938     166.1059     150.8818
11.3949     483.6479     599.5537     115.9058     750.6003     266.9492     166.2536     151.0433
11.4222     483.5054     599.5375     116.0321     750.7448     267.2071     166.4238     151.1750
11.4505     483.3921     599.5537     116.1616     750.8817     267.5058     166.6097     151.3442
11.4783     483.2852     599.5699     116.2847     750.8744     267.6604     166.7433     151.3757
11.5043     483.1751     599.6023     116.4272     751.0982     267.9166     166.9236     151.4894
11.5323     483.1654     599.5537     116.3883     751.0852     267.9683     166.9150     151.5800
11.5572     483.1945     599.4889     116.2944     750.9178     267.9305     166.8398     151.6361
11.5829     483.1719     599.5537     116.3818     751.4790     268.1517     166.9718     151.7699
11.6086     483.1201     599.5537     116.4336     751.8744     268.5147     167.1273     152.0811
11.6390     483.0747     599.5051     116.4304     751.6064     268.5381     167.1330     152.1077
11.6681     482.9290     599.5213     116.5923     751.7248     268.8670     167.3505     152.2747
11.7031     482.7510     599.5375     116.7866     752.0772     269.3166     167.6299     152.5300
11.7316     482.6150     599.5699     116.9549     752.1332     269.5345     167.8148     152.5795
11.7599     482.5211     599.5213     117.0003     752.0986     269.6293     167.8766     152.6291
11.7848     482.4336     599.4403     117.0067     752.0993     269.7110     167.9081     152.7043
11.8091     482.4595     599.5375     117.0780     752.3847     269.9964     168.0508     152.9184
11.8314     482.4692     599.5699     117.1007     752.3038     269.9803     168.0605     152.8796
11.8595     482.4498     599.5213     117.0715     752.9459     270.2176     168.1202     153.1461
11.8861     482.4174     599.4889     117.0715     752.9254     270.4076     168.1835     153.3361
11.9129     482.3689     599.5051     117.1362     752.8743     270.5832     168.2852     153.4469
11.9462     482.2264     599.5051     117.2787     753.0907     270.8643     168.4739     153.5856
11.9752     482.1001     599.5537     117.4536     753.2856     271.2049     168.7040     153.7513
12.0043     481.9997     599.5699     117.5702     753.3849     271.3689     168.8364     153.7988
12.0359     481.9026     599.4889     117.5863     753.3145     271.4281     168.8669     153.8418
12.0605     481.8994     599.5375     117.6381     753.4227     271.6334     168.9699     153.9953
12.0864     481.9220     599.4565     117.5345     753.2841     271.5434     168.8708     154.0089
12.1149     481.9123     599.5537     117.6414     753.8612     271.7967     169.0265     154.1553
12.1425     481.8961     599.5213     117.6252     754.1164     271.9871     169.0792     154.3620
12.1737     481.8735     599.5213     117.6478     753.9696     272.1317     169.1425     154.4839
12.2034     481.7504     599.5375     117.7871     754.1624     272.4540     169.3427     154.6669
12.2276     481.6015     599.5375     117.9360     754.4034     272.7760     169.5494     154.8400
12.2546     481.4817     599.4727     117.9911     754.3308     272.8816     169.6212     154.8905
12.2804     481.3845     599.5051     118.1206     754.5068     273.1222     169.7878     155.0017
12.3145     481.2744     599.5699     118.2955     754.6715     273.4327     170.0079     155.1372
12.3370     481.2259     599.4727     118.2469     754.5475     273.3248     169.9395     155.0780
12.3665     481.1741     599.5213     118.3472     754.6262     273.5493     170.0812     155.2020
12.3967     481.1352     599.4889     118.3537     754.9630     273.7565     170.1546     155.4028
12.4208     481.1805     599.6023     118.4217     755.1225     273.9970     170.2802     155.5753
12.4503     481.2939     599.5699     118.2760     755.0195     273.9750     170.1757     155.6989
12.4776     481.3101     599.5699     118.2598     755.6724     274.2231     170.2476     155.9632
12.5104     481.2874     599.5375     118.2501     755.8571     274.2135     170.2379     155.9634
12.5346     481.2550     599.6023     118.3473     755.7504     274.4630     170.3858     156.1157
12.5710     481.1255     599.6347     118.5092     755.6112     274.5991     170.5391     156.0899
12.6032     480.9539     599.6185     118.6646     755.7554     274.8727     170.7340     156.2081
12.6306     480.8438     599.6185     118.7747     755.8916     275.0899     170.8798     156.3152
12.6569     480.7726     599.5861     118.8135     755.9648     275.1793     170.9355     156.3658
12.6790     480.7078     599.6509     118.9431     756.2794     275.5424     171.1429     156.5994
12.7028     480.6592     599.6185     118.9592     756.3475     275.6915     171.2033     156.7323
12.7272     480.6592     599.5699     118.9107     756.3530     275.7941     171.2052     156.8835
12.7520     480.6981     599.6509     118.9528     756.4285     275.8696     171.2584     156.9168
12.7863     480.6787     599.5537     118.8750     756.7885     276.0030     171.2510     157.1280
12.8153     480.6560     599.5861     118.9301     757.0734     276.1421     171.3341     157.2120
12.8405     480.6074     599.5375     118.9301     756.6360     276.0771     171.3124     157.1471
12.8695     480.4941     599.5051     119.0110     756.7070     276.2615     171.4278     157.2505
12.8981     480.3452     599.5213     119.1762     756.7883     276.4723     171.6082     157.2961
12.9242     480.2545     599.5375     119.2830     757.0428     276.8239     171.7966     157.5409
12.9497     480.1671     599.5375     119.3704     757.1879     277.0014     171.9141     157.6310
12.9757     480.1088     599.5213     119.4125     757.3351     277.2296     172.0182     157.8171
13.0035     480.0473     599.5213     119.4740     757.4241     277.4157     172.1213     157.9416
13.0355     479.9728     599.5375     119.5647     757.6284     277.6038     172.2444     158.0390
13.0674     480.0084     599.5375     119.5291     757.6155     277.7043     172.2542     158.1752
13.0950     480.0343     599.5537     119.5194     757.5556     277.7415     172.2601     158.2221
13.1234     480.0084     599.4889     119.4805     758.0122     277.7286     172.2299     158.2481
13.1471     479.9760     599.5375     119.5615     757.9430     277.8051     172.3093     158.2436
13.1768     479.9372     599.5699     119.6327     757.8920     277.9969     172.4208     158.3641
13.2012     479.7850     599.5051     119.7201     758.0800     278.3307     172.5903     158.6105
13.2310     479.6620     599.5213     119.8594     758.1515     278.5316     172.7501     158.6723
13.2620     479.5648     599.5213     119.9565     758.0950     278.5722     172.8284     158.6157
13.2918     479.4774     599.5051     120.0277     758.2666     278.7438     172.9331     158.7161
13.3210     479.4159     599.5213     120.1054     758.4098     279.0004     173.0704     158.8950
13.3496     479.3770     599.4727     120.0957     758.3280     279.0157     173.0690     158.9200
13.3778     479.3025     599.4727     120.1702     758.4282     279.1159     173.1521     158.9457
13.4054     479.3835     599.4889     120.1054     758.4451     279.1167     173.1092     159.0113
13.4287     479.4029     599.5051     120.1022     758.4144     279.2640     173.1561     159.1618
13.4609     479.3964     599.4565     120.0601     759.1122     279.2981     173.1394     159.2380
13.4929     479.3479     599.5051     120.1572     759.0164     279.6070     173.3072     159.4497
13.5244     479.3123     599.4727     120.1605     758.9672     279.6873     173.3361     159.5268
13.5517     479.1342     599.5051     120.3710     759.1647     280.0791     173.6070     159.7082
13.5810     479.0241     599.4727     120.4486     759.1523     280.1801     173.6925     159.7314
13.6054     478.9269     599.4403     120.5134     759.2199     280.2962     173.7743     159.7828
13.6323     478.8525     599.5375     120.6850     759.3542     280.4953     173.9551     159.8102
13.6533     478.8039     599.4889     120.6850     759.3856     280.5914     173.9871     159.9063
13.6773     478.8039     599.4889     120.6850     759.3374     280.6241     173.9981     159.9391
13.7013     478.8557     599.4403     120.5846     759.1895     280.4600     173.8764     159.8754
13.7271     478.8719     599.4889     120.6170     759.5031     280.5794     173.9378     159.9624
13.7526     478.8687     599.5051     120.6365     759.7467     280.6288     173.9672     159.9923
13.7835     478.8460     599.5051     120.6591     759.7004     280.8252     174.0478     160.1661
13.8199     478.7780     599.4565     120.6785     759.6474     280.9503     174.1025     160.2718
13.8504     478.6517     599.5213     120.8696     759.8740     281.2579     174.3324     160.3883
13.8836     478.5708     599.4727     120.9020     759.9660     281.3823     174.3954     160.4804
13.9111     478.5028     599.5213     121.0185     759.9341     281.4476     174.4949     160.4290
13.9362     478.4477     599.4889     121.0412     760.0478     281.5774     174.5533     160.5362
13.9677     478.3992     599.4727     121.0736     759.9849     281.6278     174.5917     160.5543
13.9932     478.4121     599.5375     121.1254     760.0691     281.7282     174.6597     160.6028
14.0188     478.4704     599.4565     120.9861     760.0548     281.7140     174.5621     160.7278
14.0415     478.4736     599.4727     120.9991     760.4278     281.8765     174.6249     160.8774
14.0737     478.4801     599.4727     120.9926     760.6676     281.9058     174.6303     160.9132
14.1050     478.4510     599.5699     121.1189     760.4234     282.0502     174.7627     160.9313
14.1301     478.3700     599.4565     121.0865     760.5744     282.2011     174.7914     161.1146
14.1551     478.2405     599.5375     121.2970     760.6365     282.4414     175.0118     161.1443
14.1892     478.1725     599.4565     121.2840     760.6644     282.5178     175.0286     161.2338
14.2190     478.0980     599.4727     121.3747     760.7624     282.6482     175.1325     161.2735
14.2445     478.0495     599.4889     121.4395     760.8133     282.7801     175.2197     161.3406
14.2684     478.0268     599.4727     121.4459     760.9147     282.9138     175.2686     161.4679
14.2949     478.0883     599.5051     121.4168     760.9786     283.0262     175.2866     161.6094
14.3254     478.0980     599.4565     121.3585     760.9629     282.9296     175.2155     161.5711
14.3519     478.0916     599.4889     121.3974     761.5891     283.1672     175.3207     161.7699
14.3795     478.0559     599.5213     121.4654     761.3607     283.2789     175.4032     161.8135
14.4091     478.0041     599.4565     121.4524     761.2740     283.3055     175.4034     161.8531
14.4407     477.8649     599.5537     121.6888     761.3138     283.5396     175.6391     161.8507
14.4720     477.7840     599.5051     121.7212     761.4015     283.6273     175.6899     161.9061
14.4968     477.7095     599.4889     121.7794     761.4789     283.7532     175.7707     161.9738
14.5217     477.6771     599.5051     121.8280     761.5274     283.8503     175.8354     162.0222
14.5481     477.6609     599.5375     121.8766     761.6166     284.0204     175.9245     162.1438
14.5765     477.7321     599.5537     121.8216     761.6765     284.0642     175.9024     162.2426
14.6041     477.7840     599.5213     121.7374     761.8881     284.1948     175.8898     162.4574
14.6342     477.7937     599.5051     121.7115     762.2889     284.2070     175.8766     162.4956
14.6649     477.7775     599.5537     121.7762     762.2448     284.3087     175.9537     162.5325
14.6945     477.7257     599.5375     121.8118     762.1041     284.4593     176.0277     162.6475
14.7162     477.5670     599.5213     121.9543     762.1110     284.5796     176.1627     162.6253
14.7431     477.4245     599.5213     122.0968     762.2383     284.8040     176.3325     162.7073
14.7700     477.3436     599.5213     122.1777     762.2174     284.9288     176.4281     162.7511
14.7957     477.2853     599.5537     122.2684     762.3275     285.1038     176.5469     162.8354
14.8260     477.3501     599.5051     122.1551     762.4009     285.1609     176.4903     163.0058
14.8531     477.3857     599.5375     122.1518     762.4789     285.2389     176.5142     163.0871
14.8813     477.3986     599.5537     122.1551     763.0223     285.2642     176.5248     163.1092
14.9128     477.3857     599.4889     122.1032     762.7136     285.2470     176.4845     163.1438
14.9408     477.3630     599.5537     122.1907     762.7024     285.4139     176.5984     163.2232
14.9656     477.2076     599.4889     122.2813     762.8221     285.6469     176.7365     163.3655
14.9931     477.1072     599.4727     122.3655     762.8617     285.7351     176.8220     163.3696
15.0205     477.0230     599.5213     122.4983     762.8342     285.8533     176.9500     163.3550
15.0466     476.9518     599.5537     122.6019     762.9664     286.0017     177.0685     163.3998
15.0731     476.8806     599.5537     122.6731     763.0224     286.1548     177.1670     163.4816
15.1004     476.8385     599.5051     122.6666     763.1044     286.2853     177.2062     163.6187
15.1263     476.7899     599.5051     122.7152     763.1683     286.3978     177.2761     163.6826
15.1509     476.7510     599.5213     122.7703     763.3655     286.5950     177.3785     163.8247
15.1788     476.7867     599.4565     122.6699     763.2383     286.5164     177.2854     163.8465
15.2095     476.8482     599.4565     122.6083     763.1447     286.4713     177.2293     163.8630
15.2384     476.8482     599.4889     122.6407     763.5209     286.5238     177.2684     163.8830
15.2642     476.8223     599.4403     122.6181     763.5481     286.4700     177.2354     163.8520
15.2911     476.7964     599.4889     122.6925     763.3954     286.6249     177.3367     163.9324
15.3134     476.6960     599.5051     122.8091     763.3286     286.7362     177.4515     163.9271
15.3433     476.5730     599.5051     122.9322     763.5155     286.9717     177.6120     164.0395
15.3772     476.4920     599.4565     122.9645     763.6038     287.1086     177.6792     164.1441
15.4024     476.4402     599.4727     123.0325     763.7417     287.2788     177.7813     164.2463
15.4308     476.3754     599.4565     123.0811     763.7136     287.3479     177.8367     164.2668
15.4583     476.4111     599.4403     123.0293     763.7081     287.3747     177.8111     164.3455
15.4878     476.4305     599.5213     123.0908     763.6935     287.4735     177.8850     164.3826
15.5122     476.4305     599.5051     123.0746     764.0832     287.4098     177.8530     164.3352
15.5340     476.3884     599.4403     123.0519     764.0178     287.4578     177.8539     164.4059
15.5605     476.3690     599.5537     123.1847     763.9802     287.6145     177.9947     164.4298
15.5946     476.2330     599.4727     123.2398     763.8204     287.6975     178.0590     164.4577
15.6232     476.1196     599.5213     123.4017     763.6626     287.5397     178.1144     164.1381
15.6516     476.0419     599.4565     123.4146     763.7358     287.7424     178.1905     164.3278
15.6781     475.9934     599.4889     123.4956     763.8028     287.8094     178.2668     164.3139
15.7073     475.9448     599.5051     123.5603     763.5496     287.5724     178.2310     164.0121
15.7334     475.9027     599.4889     123.5862     763.6724     287.7923     178.3216     164.2061
15.7567     475.9221     599.5537     123.6316     763.7852     287.9051     178.3894     164.2735
15.7902     475.9480     599.4727     123.5247     763.5159     287.7330     178.2608     164.2083
15.8163     475.9578     599.4889     123.5312     763.8544     287.7639     178.2754     164.2327
15.8430     475.9448     599.5213     123.5765     763.9390     287.8323     178.3285     164.2558
15.8678     475.9351     599.5699     123.6348     763.8272     287.8986     178.3894     164.2638
15.8941     475.8574     599.4889     123.6316     763.8284     288.0131     178.4254     164.3816
15.9231     475.7700     599.5537     123.7838     764.0120     288.2777     178.6151     164.4939
15.9515     475.7279     599.4727     123.7449     763.9603     288.2583     178.5827     164.5135
15.9763     475.6825     599.5213     123.8388     764.0671     288.3975     178.6917     164.5588
16.0020     475.6534     599.5699     123.9165     764.1995     288.4813     178.7715     164.5648
16.0266     475.7052     599.4727     123.7675     763.8915     288.3029     178.6127     164.5354
16.0537     475.7343     599.4889     123.7546     763.9380     288.3493     178.6195     164.5947
16.0768     475.7052     599.5699     123.8647     764.5438     288.5828     178.7708     164.7181
16.1004     475.7020     599.5051     123.8032     764.1966     288.3813     178.6626     164.5782
16.1288     475.6728     599.5699     123.8971     764.1419     288.5695     178.7879     164.6724
16.1618     475.5660     599.5537     123.9877     764.2614     288.6890     178.8882     164.7012
16.1887     475.4753     599.5051     124.0298     764.1585     288.7156     178.9251     164.6858
16.2150     475.4300     599.5051     124.0752     764.2671     288.8403     178.9969     164.7652
16.2440     475.3684     599.4727     124.1043     764.1369     288.7750     178.9945     164.6707
16.2730     475.3199     599.5051     124.1852     764.2382     288.8924     179.0876     164.7071
16.3006     475.4105     599.5213     124.1108     764.0847     288.8198     179.0138     164.7090
16.3269     475.4462     599.5051     124.0590     764.0098     288.8097     178.9759     164.7508
16.3502     475.4462     599.5699     124.1237     764.6525     288.7725     179.0067     164.6488
16.3757     475.4397     599.5861     124.1464     764.3972     288.8572     179.0500     164.7108
16.4036     475.4397     599.5375     124.0978     764.1740     288.8282     179.0080     164.7304
16.4362     475.2810     599.5537     124.2727     764.2086     288.9762     179.1738     164.7035
16.4627     475.1936     599.5537     124.3601     764.3608     289.1607     179.2936     164.8006
16.4907     475.1321     599.5537     124.4216     764.2165     289.1297     179.3243     164.7081
16.5166     475.0900     599.4727     124.3827     764.1987     289.0958     179.2871     164.7130
16.5420     475.0349     599.5537     124.5188     764.2757     289.2375     179.4250     164.7187
16.5637     475.0965     599.5375     124.4411     764.1763     289.1543     179.3455     164.7133
16.5895     475.1256     599.5213     124.3957     763.8896     288.9648     179.2521     164.5690
16.6160     475.1386     599.5861     124.4475     764.4518     289.0574     179.3175     164.6099
16.6476     475.1256     599.6671     124.5415     764.3377     289.0891     179.3907     164.5476
16.6837     475.1094     599.6185     124.5091     764.1627     289.0598     179.3593     164.5507
16.7153     474.9896     599.6023     124.6127     764.0769     289.1197     179.4483     164.5070
16.7452     474.8925     599.5051     124.6127     763.9790     289.1351     179.4535     164.5224
16.7729     474.8083     599.6023     124.7940     764.0197     289.2244     179.6041     164.4304
16.8000     474.7306     599.5213     124.7907     764.0048     289.2419     179.6078     164.4511
16.8236     474.6691     599.5213     124.8523     763.9202     289.2382     179.6476     164.3860
16.8455     474.6270     599.6023     124.9753     763.9425     289.3738     179.7748     164.3985
16.8701     474.5816     599.6023     125.0207     763.8697     289.3334     179.7916     164.3127
16.8995     474.6302     599.5213     124.8911     763.7119     289.1271     179.6364     164.2359
16.9264     474.6820     599.6023     124.9203     763.6579     289.1216     179.6541     164.2013
16.9529     474.6950     599.5051     124.8102     763.8654     288.9405     179.5203     164.1304
16.9803     474.6820     599.5699     124.8879     763.8105     288.9828     179.5862     164.0949
17.0087     474.6561     599.5537     124.8976     763.5560     288.9549     179.5834     164.0573
17.0375     474.5266     599.5537     125.0271     763.5476     289.0275     179.6939     164.0003
17.0661     474.4100     599.5375     125.1275     763.5151     289.1084     179.7878     163.9809
17.0940     474.3291     599.5213     125.1922     763.3025     289.0252     179.8032     163.8330
17.1243     474.2675     599.6023     125.3347     763.2972     289.0523     179.9073     163.7176
17.1536     474.2093     599.5051     125.2959     763.0779     288.8816     179.8244     163.5858
17.1803     474.1866     599.5699     125.3833     763.2584     289.0459     179.9375     163.6626
17.2070     474.2028     599.5375     125.3347     762.9304     288.8150     179.8282     163.4803
17.2345     474.1963     599.5699     125.3736     763.0744     288.9104     179.8859     163.5369
17.2604     474.2157     599.5213     125.3056     763.0062     288.6804     179.7639     163.3748
17.2869     474.1996     599.5537     125.3542     762.7667     288.6027     179.7704     163.2486
17.3176     474.1575     599.5699     125.4124     762.8731     288.5635     179.7961     163.1510
17.3449     474.0603     599.5213     125.4610     762.5186     288.4842     179.8021     163.0232
17.3727     473.9794     599.5375     125.5581     762.3878     288.4343     179.8502     162.8762
17.3998     473.9017     599.5537     125.6520     762.2226     288.3825     179.8955     162.7304
17.4223     473.8628     599.5537     125.6909     762.0993     288.3401     179.9073     162.6492
17.4461     473.8207     599.5213     125.7006     762.1503     288.2292     179.8768     162.5286
17.4717     473.7980     599.5213     125.7233     762.0046     288.1645     179.8703     162.4412
17.5012     473.8369     599.5537     125.7168     761.7878     288.0448     179.8261     162.3280
17.5325     473.8434     599.5375     125.6941     761.5952     287.8683     179.7522     162.1742
17.5605     473.8013     599.5861     125.7848     761.7654     287.8119     179.7939     162.0271
17.5901     473.7624     599.6185     125.8561     761.6679     287.7144     179.8088     161.8584
17.6177     473.7074     599.5537     125.8463     761.1514     287.5217     179.7381     161.6754
17.6438     473.5876     599.5375     125.9499     760.9389     287.3902     179.7633     161.4402
17.6717     473.4548     599.5375     126.0827     760.8093     287.3577     179.8410     161.2751
17.7024     473.3544     599.5375     126.1831     760.5869     287.2325     179.8662     161.0494
17.7270     473.2605     599.5861     126.3256     760.4511     287.1614     179.9375     160.8359
17.7550     473.1666     599.6023     126.4356     760.1241     286.9963     179.9559     160.5607
17.7857     473.0922     599.6185     126.5263     759.8859     286.8066     179.9531     160.2803
17.8122     473.1084     599.5375     126.4291     759.4379     286.4558     179.7714     160.0267
17.8358     473.1084     599.6023     126.4939     759.3100     286.3279     179.7719     159.8340
17.8679     473.0727     599.5699     126.4972     759.4190     286.0483     179.6809     159.5512
17.8963     473.0307     599.5699     126.5392     758.8696     285.7418     179.6068     159.2025
17.9209     472.9983     599.5699     126.5716     758.4625     285.5614     179.5682     158.9898
17.9437     472.8590     599.5699     126.7109     758.3549     285.5833     179.6683     158.8725
17.9678     472.7716     599.6023     126.8307     758.4032     285.5830     179.7481     158.7523
17.9931     472.7295     599.5537     126.8242     758.0556     285.3811     179.6765     158.5569
18.0221     472.6874     599.6509     126.9634     757.9718     285.2811     179.7360     158.3176
18.0549     472.6259     599.5537     126.9278     757.7995     285.1089     179.6548     158.1811
18.0837     472.6324     599.6185     126.9861     757.3799     284.8187     179.5970     157.8326
18.1125     472.6745     599.6509     126.9764     757.1563     284.6437     179.5322     157.6673
18.1407     472.6680     599.6023     126.9343     757.0348     284.3279     179.3988     157.3936
18.1676     472.6583     599.6185     126.9602     757.0752     284.1741     179.3648     157.2139
18.1975     472.6421     599.5861     126.9440     756.4847     283.8264     179.2381     156.8824
18.2240     472.5741     599.6185     127.0444     756.2058     283.6932     179.2607     156.6489
18.2517     472.4575     599.6509     127.1933     756.1659     283.7342     179.3736     156.5409
18.2772     472.3895     599.5861     127.1966     755.9460     283.5792     179.3241     156.3826
18.3028     472.3280     599.6023     127.2743     755.8166     283.4983     179.3489     156.2240
18.3262     472.2795     599.6347     127.3552     755.6522     283.3339     179.3481     155.9786
18.3531     472.2503     599.6671     127.4168     755.4395     283.2345     179.3560     155.8178
18.3817     472.2244     599.6995     127.4751     755.3541     283.1653     179.3718     155.6903
18.4074     472.2568     599.6023     127.3455     755.0439     282.8228     179.1713     155.4773
18.4301     472.3151     599.6347     127.3196     754.7419     282.5531     179.0641     155.2335
18.4618     472.3442     599.5861     127.2419     754.7859     282.3057     178.9298     155.0638
18.4894     472.3669     599.6671     127.3002     754.5530     282.0566     178.8857     154.7564
18.5197     472.3442     599.6995     127.3553     754.3341     281.9996     178.9034     154.6443
18.5453     472.2276     599.6185     127.3908     754.1208     281.7863     178.8560     154.3955
18.5727     472.0949     599.6023     127.5074     753.5081     281.4326     178.8158     153.9252
18.5947     471.9848     599.6185     127.6337     752.9780     281.0807     178.7827     153.4470
18.6198     471.8650     599.6023     127.7373     752.7697     280.9371     178.8039     153.1998
18.6480     471.7905     599.6185     127.8280     752.5043     280.7203     178.7921     152.8923
18.6770     471.7420     599.5699     127.8279     752.1650     280.4295     178.6951     152.6016
18.7068     471.7808     599.6185     127.8377     751.9047     280.2016     178.6256     152.3639
18.7361     471.8100     599.6833     127.8733     751.6736     280.0190     178.5886     152.1457
18.7630     471.8812     599.5861     127.7049     751.7545     279.7276     178.3792     152.0227
18.7901     471.9233     599.6185     127.6952     751.4699     279.5402     178.3102     151.8450
18.8156     471.9557     599.6833     127.7276     751.5259     279.4343     178.2965     151.7067
18.8429     471.9103     599.6023     127.6920     751.1342     279.2206     178.2015     151.5287
