eps1         u           sigma3       sigma3'     sigma1       sigma1'      p            q
[%]         [kPa]        [kPa]        [kPa]       [kPa]        [kPa]        [kPa]        [kPa] 

9.1919      537.9601     600.3949     62.4348     685.4136     147.4535      90.7744     85.0187
9.2178      537.9925     600.3787     62.3862     685.4734     147.4810      90.7511     85.0947
9.2434      537.9925     600.4273     62.4348     685.4838     147.4913      90.7870     85.0565
9.2695      537.9601     600.3787     62.4186     685.5109     147.5508      90.7960     85.1322
9.2963      537.9439     600.3625     62.4186     685.3980     147.4541      90.7638     85.0355
9.3229      537.9277     600.4273     62.4996     685.4092     147.4815      90.8269     84.9819
9.3489      537.9115     600.4759     62.5643     685.5194     147.6078      90.9122     85.0435
9.3785      537.9115     600.4597     62.5482     685.5612     147.6496      90.9153     85.1015
9.4072      537.9439     600.4273     62.4834     685.5305     147.5866      90.8511     85.1032
9.4323      537.9115     600.3787     62.4672     685.4726     147.5611      90.8318     85.0939
9.4585      537.8630     600.3625     62.4996     685.4747     147.6117      90.8703     85.1122
9.4856      537.8791     600.3787     62.4996     685.4224     147.5433      90.8475     85.0437
9.5110      537.8468     600.4111     62.5643     685.4596     147.6128      90.9138     85.0485
9.5384      537.8630     600.4597     62.5967     685.4539     147.5909      90.9281     84.9942
9.5637      537.8306     600.3625     62.5319     685.2615     147.4309      90.8316     84.8990
9.5856      537.9277     600.4273     62.4996     685.3201     147.3924      90.7972     84.8928
9.6105      537.8468     600.3787     62.5319     685.2623     147.4156      90.8265     84.8836
9.6338      537.8306     600.3301     62.4995     685.2775     147.4469      90.8153     84.9474
9.6620      537.8306     600.4435     62.6129     685.3358     147.5052      90.9103     84.8923
9.6925      537.8791     600.4273     62.5481     685.3765     147.4973      90.8645     84.9492
9.7221      537.8953     600.4435     62.5481     685.3790     147.4837      90.8600     84.9356
9.7551      537.8953     600.3463     62.4510     685.2509     147.3555      90.7525     84.9045
9.7823      537.8468     600.3787     62.5319     685.2292     147.3824      90.8154     84.8505
9.8099      537.8468     600.4435     62.5967     685.2110     147.3643      90.8526     84.7676
9.8361      537.8953     600.3949     62.4996     685.0667     147.1714      90.7235     84.6718
9.8629      537.8306     600.4111     62.5805     685.0293     147.1987      90.7866     84.6182
9.8886      537.7658     600.3301     62.5643     685.0522     147.2863      90.8050     84.7220
9.9121      537.8953     600.3301     62.4348     685.0016     147.1063      90.6586     84.6715
9.9403      537.7496     600.4111     62.6615     684.9850     147.2354      90.8528     84.5739
9.9690      537.7982     600.3625     62.5643     684.9237     147.1255      90.7514     84.5612
9.9982      537.8630     600.4273     62.5643     684.9610     147.0981      90.7422     84.5338
10.0303     537.7982     600.4111     62.6129     684.8863     147.0881      90.7713     84.4752
10.0637     537.8468     600.3139     62.4672     684.6868     146.8400      90.5914     84.3728
10.0909     537.8630     600.4111     62.5481     684.7016     146.8387      90.6450     84.2905
10.1125     537.9115     600.3787     62.4672     684.5638     146.6523      90.5289     84.1851
10.1348     537.8791     600.4273     62.5481     684.5916     146.7124      90.6029     84.1643
10.1622     537.9763     600.3949     62.4186     684.6753     146.6991      90.5121     84.2805
10.1910     537.9601     600.4759     62.5158     684.7009     146.7408      90.5908     84.2250
10.2203     537.9277     600.3949     62.4672     684.5925     146.6648      90.5331     84.1976
10.2450     537.9763     600.3463     62.3700     684.5632     146.5870      90.4423     84.2169
10.2734     537.9439     600.3463     62.4024     684.5791     146.6352      90.4800     84.2327
10.2992     537.9115     600.3625     62.4510     684.6136     146.7020      90.5347     84.2511
10.3237     537.9601     600.3787     62.4186     684.5926     146.6325      90.4899     84.2139
10.3505     537.8630     600.3463     62.4834     684.5350     146.6721      90.5463     84.1887
10.3723     537.9763     600.3949     62.4186     684.5631     146.5868      90.4747     84.1682
10.3950     538.0087     600.3625     62.3538     684.5377     146.5291      90.4123     84.1752
10.4236     537.9763     600.3463     62.3700     684.5371     146.5608      90.4336     84.1907
10.4498     537.9277     600.3949     62.4672     684.6035     146.6757      90.5367     84.2086
10.4807     538.0087     600.3949     62.3862     684.6451     146.6364      90.4696     84.2502
10.5058     537.9601     600.2815     62.3214     684.5504     146.5903      90.4111     84.2689
10.5351     537.9763     600.3787     62.4024     684.5777     146.6014      90.4687     84.1990
10.5619     538.0087     600.3301     62.3215     684.5321     146.5235      90.3888     84.2020
10.5882     537.9115     600.3625     62.4510     684.5538     146.6423      90.5147     84.1913
10.6121     538.0087     600.4111     62.4024     684.5517     146.5430      90.4493     84.1406
10.6356     537.9601     600.3625     62.4024     684.5092     146.5491      90.4513     84.1467
10.6680     537.9439     600.3787     62.4348     684.5936     146.6497      90.5064     84.2149
10.6939     538.0410     600.2815     62.2405     684.4579     146.4169      90.2993     84.1764
10.7240     538.0896     600.3463     62.2567     684.6071     146.5175      90.3436     84.2608
10.7487     538.0087     600.3463     62.3376     684.4992     146.4905      90.3886     84.1529
10.7749     538.0572     600.3625     62.3053     684.5471     146.4898      90.3668     84.1846
10.8006     538.0572     600.3463     62.2891     684.5207     146.4634      90.3472     84.1744
10.8266     538.0896     600.3301     62.2405     684.4800     146.3904      90.2905     84.1499
10.8530     538.0734     600.3301     62.2567     684.4692     146.3957      90.3030     84.1391
10.8787     538.1706     600.3463     62.1758     684.5173     146.3468      90.2328     84.1710
10.9014     538.1058     600.3301     62.2243     684.4797     146.3739      90.2742     84.1496
10.9294     538.1706     600.3625     62.1919     684.5560     146.3854      90.2564     84.1935
10.9525     538.1220     600.3625     62.2405     684.5763     146.4543      90.3118     84.2138
10.9774     538.1706     600.3949     62.2243     684.6414     146.4708      90.3065     84.2465
11.0025     538.0896     600.3463     62.2567     684.6392     146.5496      90.3543     84.2929
11.0338     538.1544     600.3301     62.1757     684.5934     146.4390      90.2635     84.2633
11.0625     538.1867     600.4111     62.2243     684.7174     146.5307      90.3265     84.3063
11.0901     538.2191     600.3787     62.1596     684.6308     146.4117      90.2436     84.2521
11.1156     538.2029     600.3139     62.1110     684.5278     146.3248      90.1823     84.2139
11.1383     538.1867     600.3625     62.1758     684.5409     146.3541      90.2352     84.1784
11.1607     538.1706     600.3625     62.1919     684.5757     146.4051      90.2630     84.2132
11.1885     538.2029     600.3463     62.1434     684.6173     146.4143      90.2337     84.2710
11.2180     538.2353     600.3139     62.0786     684.5990     146.3636      90.1736     84.2850
11.2425     538.1544     600.4273     62.2729     684.6891     146.5347      90.3602     84.2618
11.2670     538.2029     600.3301     62.1272     684.5686     146.3657      90.2067     84.2385
11.2961     538.3163     600.3787     62.0624     684.6316     146.3154      90.1467     84.2529
11.3231     538.2839     600.3463     62.0624     684.6016     146.3177      90.1475     84.2553
11.3494     538.2191     600.3625     62.1434     684.6067     146.3876      90.2248     84.2442
11.3754     538.2353     600.3949     62.1596     684.6145     146.3791      90.2328     84.2196
11.4028     538.2353     600.4111     62.1758     684.6326     146.3973      90.2496     84.2215
11.4290     538.2677     600.3949     62.1272     684.6894     146.4217      90.2254     84.2945
11.4533     538.3486     600.3625     62.0139     684.6479     146.2992      90.1090     84.2853
11.4803     538.3001     600.3787     62.0786     684.7082     146.4082      90.1885     84.3295
11.5112     538.3163     600.3463     62.0300     684.6045     146.2882      90.1161     84.2582
11.5400     538.2839     600.4111     62.1272     684.6977     146.4138      90.2227     84.2866
11.5639     538.2677     600.3301     62.0624     684.5660     146.2983      90.1410     84.2359
11.5878     538.3972     600.3787     61.9815     684.6058     146.2086      90.0572     84.2271
11.6096     538.3163     600.3463     62.0300     684.5665     146.2503      90.1035     84.2202
11.6364     538.3648     600.4111     62.0463     684.6058     146.2410      90.1112     84.1947
11.6636     538.3810     600.3949     62.0139     684.4242     146.0432      90.0237     84.0294
11.6910     538.3486     600.3787     62.0301     684.4517     146.1030      90.0544     84.0730
11.7223     538.4296     600.3139     61.8843     684.4128     145.9832      89.9173     84.0989
11.7543     538.3486     600.2977     61.9491     684.3523     146.0036      89.9673     84.0546
11.7854     538.3972     600.2815     61.8843     684.3204     145.9232      89.8973     84.0389
11.8144     538.3972     600.3949     61.9977     684.4757     146.0785      90.0246     84.0808
11.8426     538.4620     600.3787     61.9167     684.4048     145.9428      89.9254     84.0261
11.8698     538.4134     600.3301     61.9167     684.3303     145.9168      89.9168     84.0001
11.8917     538.4782     600.3139     61.8358     684.2793     145.8012      89.8242     83.9654
11.9141     538.4134     600.3139     61.9005     684.2718     145.8584      89.8865     83.9579
11.9469     538.5105     600.3139     61.8034     684.3101     145.7996      89.8021     83.9962
11.9745     538.4620     600.3463     61.8843     684.3718     145.9098      89.8928     84.0255
12.0017     538.4620     600.2653     61.8034     684.2787     145.8167      89.8078     84.0134
12.0280     538.4458     600.3139     61.8681     684.3160     145.8702      89.8688     84.0021
12.0571     538.4296     600.3463     61.9167     684.3623     145.9327      89.9221     84.0160
12.0864     538.4782     600.2977     61.8196     684.2719     145.7937      89.8110     83.9742
12.1092     538.4944     600.3301     61.8358     684.3241     145.8297      89.8337     83.9940
12.1321     538.4134     600.3463     61.9329     684.3600     145.9466      89.9375     84.0137
12.1609     538.4296     600.3463     61.9167     684.3463     145.9167      89.9167     84.0000
12.1867     538.5429     600.3625     61.8196     684.3240     145.7811      89.8068     83.9615
12.2120     538.4620     600.3463     61.8843     684.4222     145.9602      89.9096     84.0759
12.2396     538.4944     600.3139     61.8196     684.3218     145.8274      89.8222     84.0079
12.2662     538.4620     600.3139     61.8519     684.3795     145.9175      89.8738     84.0655
12.2915     538.5105     600.3139     61.8034     684.3552     145.8446      89.8171     84.0413
12.3204     538.5267     600.3301     61.8034     684.3714     145.8447      89.8172     84.0413
12.3507     538.4944     600.3463     61.8520     684.3586     145.8642      89.8561     84.0123
12.3801     538.4458     600.2977     61.8519     684.3509     145.9051      89.8697     84.0532
12.4053     538.4782     600.3301     61.8520     684.3316     145.8534      89.8524     84.0014
12.4335     538.5591     600.3949     61.8358     684.3969     145.8378      89.8365     84.0020
12.4586     538.5753     600.3463     61.7710     684.3657     145.7904      89.7775     84.0194
12.4846     538.6563     600.3787     61.7225     684.3732     145.7169      89.7206     83.9945
12.5155     538.5267     600.3625     61.8358     684.4240     145.8972      89.8563     84.0615
12.5421     538.5915     600.3139     61.7224     684.3637     145.7722      89.7390     84.0497
12.5668     538.6239     600.3625     61.7386     684.4437     145.8198      89.7657     84.0812
12.5958     538.5591     600.3301     61.7710     684.3972     145.8381      89.7934     84.0671
12.6216     538.5429     600.3463     61.8034     684.3610     145.8181      89.8083     84.0147
12.6455     538.6401     600.4111     61.7710     684.4028     145.7628      89.7683     83.9917
12.6698     538.5429     600.3463     61.8034     684.3009     145.7579      89.7882     83.9546
12.6976     538.6724     600.4435     61.7710     684.4540     145.7816      89.7745     84.0105
12.7205     538.6563     600.3787     61.7225     684.3534     145.6972      89.7140     83.9747
12.7460     538.6886     600.2977     61.6091     684.3168     145.6281      89.6154     84.0190
12.7720     538.6401     600.3625     61.7224     684.2188     145.5788      89.6746     83.8563
12.8004     538.7048     600.3139     61.6091     684.2530     145.5482      89.5888     83.9391
12.8272     538.7534     600.4273     61.6739     684.2993     145.5460      89.6313     83.8721
12.8502     538.6724     600.3787     61.7063     684.2698     145.5974      89.6700     83.8911
12.8760     538.7372     600.3625     61.6253     684.2426     145.5054      89.5853     83.8801
12.9061     538.7858     600.3625     61.5767     684.2136     145.4279      89.5271     83.8511
12.9366     538.7534     600.3787     61.6253     684.2417     145.4883      89.5797     83.8630
12.9668     538.7534     600.3463     61.5929     684.1939     145.4405      89.5421     83.8476
12.9928     538.7210     600.3787     61.6577     684.2562     145.5352      89.6169     83.8775
13.0212     538.7372     600.3463     61.6091     684.2788     145.5416      89.5866     83.9325
13.0468     538.7696     600.3463     61.5767     684.3091     145.5395      89.5643     83.9628
13.0701     538.7210     600.3139     61.5929     684.2954     145.5744      89.5867     83.9814
13.0940     538.8020     600.3949     61.5929     684.3395     145.5376      89.5745     83.9446
13.1230     538.8020     600.3949     61.5929     684.3800     145.5781      89.5880     83.9852
13.1457     538.7210     600.3301     61.6091     684.2248     145.5038      89.5740     83.8947
13.1720     538.7858     600.4273     61.6415     684.2965     145.5107      89.5979     83.8692
13.1945     538.7858     600.3301     61.5443     684.1502     145.3645      89.4844     83.8201
13.2215     538.8020     600.3625     61.5605     684.2662     145.4642      89.5284     83.9037
13.2507     538.8181     600.3787     61.5606     684.2952     145.4770      89.5327     83.9165
13.2785     538.8181     600.3301     61.5120     684.2607     145.4426      89.4888     83.9306
13.3039     538.7696     600.3463     61.5767     684.2250     145.4555      89.5363     83.8787
13.3344     538.7696     600.3301     61.5605     684.2204     145.4508      89.5240     83.8903
13.3628     538.8667     600.3139     61.4472     684.1220     145.2552      89.3832     83.8080
13.3886     538.8181     600.3625     61.5444     684.2003     145.3822      89.4903     83.8378
13.4131     538.8181     600.2977     61.4796     684.1802     145.3620      89.4404     83.8824
13.4359     538.8505     600.3625     61.5120     684.2091     145.3586      89.4609     83.8466
13.4592     538.8020     600.3463     61.5444     684.1567     145.3548      89.4812     83.8104
13.4839     538.8343     600.2167     61.3824     684.0305     145.1962      89.3203     83.8138
13.5089     538.8343     600.2977     61.4634     684.1829     145.3486      89.4251     83.8852
13.5346     538.8667     600.3139     61.4472     684.1742     145.3074      89.4006     83.8602
13.5647     538.8343     600.2977     61.4634     684.1834     145.3490      89.4253     83.8856
13.5921     538.8667     600.2977     61.4310     684.1977     145.3310      89.3977     83.9000
13.6207     538.8181     600.3139     61.4958     684.1725     145.3543      89.4486     83.8585
13.6471     538.8505     600.3301     61.4796     684.2176     145.3670      89.4421     83.8875
13.6735     538.8181     600.3139     61.4958     684.1758     145.3576      89.4497     83.8618
13.7027     538.8991     600.2977     61.3986     684.1856     145.2865      89.3613     83.8879
13.7272     538.8343     600.3301     61.4958     684.2214     145.3871      89.4596     83.8913
13.7538     538.9800     600.2977     61.3177     684.2313     145.2512      89.2955     83.9336
13.7790     538.8829     600.2977     61.4148     684.2204     145.3375      89.3891     83.9227
13.8070     538.8181     600.3301     61.5120     684.2528     145.4346      89.4862     83.9227
13.8375     538.8343     600.3139     61.4796     684.3021     145.4678      89.4756     83.9882
13.8665     538.8991     600.2815     61.3824     684.2142     145.3151      89.3600     83.9327
13.8902     538.8829     600.3139     61.4310     684.1963     145.3134      89.3918     83.8824
13.9155     538.8667     600.3139     61.4472     684.2124     145.3457      89.4134     83.8985
13.9462     538.9477     600.3139     61.3663     684.2097     145.2620      89.3315     83.8957
13.9666     538.9639     600.3139     61.3501     684.1898     145.2259      89.3087     83.8759
13.9934     538.9315     600.2653     61.3339     684.1558     145.2243      89.2973     83.8905
14.0239     538.8991     600.2653     61.3662     684.2075     145.3084      89.3470     83.9422
14.0515     538.8829     600.2815     61.3986     684.2510     145.3681      89.3885     83.9695
14.0836     538.9477     600.2815     61.3339     684.2874     145.3398      89.3358     84.0059
14.1102     538.9639     600.2977     61.3339     684.2776     145.3138      89.3272     83.9799
14.1343     538.9153     600.3301     61.4148     684.3136     145.3983      89.4093     83.9835
14.1578     538.8829     600.3139     61.4310     684.2609     145.3780      89.4133     83.9469
14.1842     538.8829     600.2491     61.3662     684.2109     145.3280      89.3535     83.9618
14.2089     539.0448     600.3301     61.2853     684.2813     145.2365      89.2690     83.9512
14.2301     538.9153     600.2815     61.3662     684.2119     145.2966      89.3430     83.9304
14.2577     538.9800     600.3301     61.3501     684.3282     145.3482      89.3494     83.9981
14.2845     538.9477     600.2977     61.3501     684.3508     145.4031      89.3677     84.0531
14.3158     538.9962     600.2653     61.2691     684.3148     145.3185      89.2856     84.0494
14.3426     538.9153     600.2977     61.3824     684.3479     145.4326      89.3992     84.0502
14.3690     538.9800     600.2815     61.3015     684.3734     145.3934      89.3321     84.0919
14.3933     538.8991     600.2977     61.3986     684.3252     145.4261      89.4078     84.0275
14.4178     538.9800     600.3301     61.3501     684.3200     145.3400      89.3467     83.9899
14.4485     538.9153     600.3463     61.4310     684.3061     145.3908      89.4176     83.9598
14.4738     538.9477     600.3301     61.3824     684.2920     145.3444      89.3698     83.9619
14.4983     539.0124     600.3139     61.3015     684.2653     145.2529      89.2853     83.9514
14.5245     539.0448     600.3139     61.2691     684.3475     145.3027      89.2803     84.0336
14.5523     539.0448     600.2977     61.2529     684.3445     145.2997      89.2685     84.0467
14.5816     539.0124     600.3301     61.3177     684.3616     145.3491      89.3282     84.0315
14.6092     538.8991     600.3463     61.4472     684.3776     145.4785      89.4576     84.0313
14.6337     539.0124     600.2977     61.2853     684.2914     145.2790      89.2832     83.9937
14.6564     538.9477     600.2977     61.3501     684.2556     145.3079      89.3360     83.9579
14.6854     538.9962     600.3301     61.3339     684.2190     145.2228      89.2968     83.8889
14.7145     538.9962     600.3139     61.3177     684.3224     145.3261      89.3205     84.0084
14.7410     539.0124     600.2815     61.2691     684.1696     145.1572      89.2318     83.8880
14.7682     538.9639     600.2815     61.3177     684.1832     145.2193      89.2849     83.9017
14.7927     539.0448     600.2815     61.2367     684.2801     145.2353      89.2363     83.9986
14.8208     539.0286     600.2491     61.2205     684.2604     145.2318      89.2243     84.0113
14.8492     539.0286     600.2815     61.2529     684.2514     145.2227      89.2429     83.9698
14.8766     538.9800     600.2653     61.2853     684.2619     145.2818      89.2841     83.9966
14.9019     538.9315     600.2167     61.2853     684.1211     145.1897      89.2534     83.9044
14.9273     538.9962     600.3301     61.3339     684.2767     145.2804      89.3161     83.9465
14.9491     538.9800     600.2329     61.2529     684.1579     145.1779      89.2279     83.9250
14.9749     538.9962     600.2653     61.2691     684.1515     145.1553      89.2312     83.8862
15.0023     539.0124     600.2653     61.2529     684.1513     145.1389      89.2149     83.8860
15.0288     538.9962     600.2167     61.2205     684.1033     145.1071      89.1827     83.8866
15.0577     538.9962     600.2977     61.3015     684.2765     145.2803      89.2944     83.9788
15.0880     539.0286     600.3139     61.2853     684.3030     145.2744      89.2817     83.9890
15.1156     538.9639     600.2977     61.3339     684.2461     145.2822      89.3167     83.9483
15.1413     538.9315     600.3139     61.3824     684.2770     145.3455      89.3701     83.9631
15.1706     538.9962     600.2815     61.2853     684.2023     145.2060      89.2589     83.9207
15.1969     538.9962     600.2653     61.2691     684.2001     145.2039      89.2474     83.9348
15.2252     538.9639     600.2167     61.2529     684.1102     145.1464      89.2174     83.8935
15.2491     539.0448     600.2653     61.2205     684.1619     145.1171      89.1861     83.8966
15.2715     539.0124     600.2491     61.2367     684.1101     145.0977      89.1904     83.8610
15.2979     539.0286     600.2977     61.2691     684.2128     145.1842      89.2408     83.9151
15.3269     539.0286     600.3139     61.2853     684.2537     145.2251      89.2652     83.9398
15.3617     538.9962     600.3463     61.3501     684.2382     145.2420      89.3141     83.8919
15.3906     539.0124     600.2977     61.2853     684.2546     145.2421      89.2709     83.9568
15.4182     538.9962     600.2329     61.2367     684.1757     145.1795      89.2176     83.9428
15.4415     538.9477     600.2815     61.3339     684.2146     145.2669      89.3115     83.9330
15.4662     539.0772     600.2977     61.2205     684.2329     145.1557      89.1989     83.9352
15.4922     538.9639     600.3139     61.3501     684.2100     145.2461      89.3154     83.8961
15.5212     538.9477     600.2491     61.3015     684.0897     145.1420      89.2483     83.8406
15.5472     539.0934     600.2329     61.1396     684.0877     144.9944      89.0912     83.8548
15.5760     538.9800     600.2491     61.2691     684.1553     145.1752      89.2378     83.9061
15.6042     539.0124     600.2977     61.2853     684.2291     145.2167      89.2624     83.9314
15.6296     539.0124     600.3301     61.3177     684.3029     145.2905      89.3086     83.9728
15.6576     538.9962     600.3139     61.3177     684.3254     145.3291      89.3215     84.0115
15.6821     539.0124     600.2329     61.2205     684.1800     145.1676      89.2029     83.9471
15.7109     539.0124     600.2977     61.2853     684.2427     145.2303      89.2670     83.9450
15.7385     539.0448     600.2815     61.2367     684.2389     145.1941      89.2225     83.9574
15.7635     539.0286     600.3139     61.2853     684.2199     145.1913      89.2540     83.9060
15.7849     539.0286     600.3139     61.2853     684.1986     145.1699      89.2469     83.8846
15.8115     539.0772     600.2815     61.2043     684.2062     145.1290      89.1792     83.9246
15.8432     539.0610     600.3139     61.2529     684.3663     145.3053      89.2704     84.0524
15.8762     539.0448     600.2653     61.2205     684.2981     145.2533      89.2315     84.0328
15.9013     539.0610     600.2491     61.1881     684.2701     145.2091      89.1951     84.0209
15.9295     539.0286     600.2977     61.2691     684.3037     145.2751      89.2711     84.0060
15.9590     539.0772     600.2815     61.2043     684.2581     145.1809      89.1965     83.9766
15.9907     538.9962     600.2815     61.2853     684.2131     145.2169      89.2625     83.9316
16.0233     539.0772     600.2329     61.1558     684.1718     145.0946      89.1354     83.9389
16.0502     538.9962     600.2329     61.2367     684.1448     145.1486      89.2073     83.9119
16.0748     539.0934     600.2006     61.1072     684.1542     145.0608      89.0917     83.9536
16.1007     539.0610     600.2977     61.2367     684.2784     145.2174      89.2303     83.9806
16.1353     539.0772     600.2491     61.1720     684.2349     145.1577      89.1672     83.9857
16.1691     539.0286     600.2653     61.2367     684.2702     145.2415      89.2383     84.0048
16.1951     538.9639     600.2329     61.2691     684.1456     145.1817      89.2400     83.9127
16.2235     538.9639     600.2653     61.3015     684.2289     145.2650      89.2893     83.9635
16.2462     539.0286     600.2491     61.2205     684.0974     145.0688      89.1700     83.8483
16.2723     539.0286     600.2006     61.1719     684.0623     145.0337      89.1259     83.8617
16.2985     538.9962     600.2167     61.2205     684.1051     145.1089      89.1833     83.8884
16.3253     538.9315     600.1844     61.2529     683.9666     145.0352      89.1803     83.7823
16.3490     539.0610     600.2167     61.1558     684.1338     145.0728      89.1281     83.9170
16.3753     538.9639     600.2006     61.2367     684.1043     145.1405      89.2046     83.9038
16.4042     538.9477     600.2491     61.3015     684.2560     145.3083      89.3037     84.0068
16.4320     538.9962     600.1844     61.1881     684.0973     145.1010      89.1591     83.9129
16.4557     539.0448     600.1682     61.1234     684.0705     145.0257      89.0908     83.9023
16.4839     538.9315     600.2167     61.2853     684.0775     145.1460      89.2389     83.8608
16.5088     539.0448     600.1844     61.1396     683.9674     144.9226      89.0672     83.7830
16.5348     539.0934     600.2491     61.1558     684.0983     145.0050      89.1055     83.8492
16.5616     539.1096     600.1844     61.0748     684.0067     144.8971      89.0156     83.8223
16.5888     539.0124     600.2006     61.1881     684.0877     145.0753      89.1505     83.8872
16.6162     539.0610     600.1844     61.1234     684.0571     144.9961      89.0810     83.8728
16.6419     539.0286     600.1682     61.1395     684.0282     144.9996      89.0929     83.8600
16.6701     538.9962     600.2653     61.2691     684.1364     145.1402      89.2261     83.8711
16.6984     538.9962     600.2653     61.2691     684.1475     145.1512      89.2298     83.8821
16.7270     539.0286     600.1844     61.1557     684.1034     145.0748      89.1288     83.9190
16.7560     539.0448     600.1844     61.1396     684.0084     144.9636      89.0809     83.8240
16.7826     539.0286     600.2491     61.2205     684.0333     145.0047      89.1486     83.7842
16.8030     539.0610     600.1844     61.1234     684.0136     144.9526      89.0665     83.8293
16.8288     538.9639     600.1844     61.2205     684.0008     145.0370      89.1593     83.8165
16.8566     539.0448     600.2653     61.2205     684.0275     144.9827      89.1413     83.7622
16.8860     539.0286     600.2006     61.1719     684.0380     145.0094      89.1178     83.8375
16.9122     538.9639     600.2006     61.2367     683.9592     144.9953      89.1562     83.7586
16.9369     539.0448     600.1844     61.1396     683.9574     144.9126      89.0639     83.7730
16.9629     539.0286     600.1520     61.1234     683.9381     144.9095      89.0521     83.7862
16.9899     539.0124     600.1844     61.1719     684.0481     145.0357      89.1265     83.8638
17.0166     538.9962     600.1844     61.1881     683.8639     144.8676      89.0813     83.6795
17.0453     539.1258     600.1682     61.0424     683.8974     144.7716      88.9522     83.7292
17.0766     539.1096     600.1844     61.0748     683.9212     144.8117      88.9871     83.7369
17.1021     539.0448     600.2653     61.2205     683.9633     144.9185      89.1199     83.6980
17.1310     539.0772     600.1520     61.0748     683.9255     144.8483      88.9993     83.7735
17.1557     539.0124     600.1682     61.1557     683.9821     144.9697      89.0937     83.8139
17.1812     539.0610     600.1844     61.1234     683.9855     144.9245      89.0571     83.8012
17.2082     539.0286     600.2006     61.1719     683.9613     144.9327      89.0922     83.7608
17.2365     539.0772     600.2329     61.1558     683.9782     144.9011      89.0709     83.7453
17.2626     539.1096     600.1682     61.0586     683.8347     144.7252      88.9475     83.6666
17.2904     539.0610     600.2167     61.1558     683.8683     144.8073      89.0396     83.6515
17.3176     539.0934     600.2167     61.1234     683.8277     144.7343      88.9937     83.6110
17.3459     539.0610     600.1682     61.1072     683.8028     144.7418      88.9854     83.6346
17.3751     539.0772     600.2491     61.1720     683.8411     144.7639      89.0359     83.5920
17.3978     539.0124     600.1844     61.1719     683.8447     144.8323      89.0587     83.6603
17.4266     539.0286     600.2329     61.2043     683.8510     144.8224      89.0770     83.6181
17.4552     539.0448     600.1682     61.1234     683.7312     144.6864      88.9777     83.5630
17.4859     539.0772     600.1520     61.0748     683.7621     144.6849      88.9448     83.6101
17.5140     539.0610     600.1358     61.0748     683.7565     144.6955      88.9484     83.6208
17.5403     539.0286     600.2006     61.1719     683.8206     144.7920      89.0453     83.6201
17.5653     539.0934     600.1844     61.0910     683.7141     144.6207      88.9342     83.5297
17.5955     539.0286     600.1844     61.1557     683.6704     144.6418      88.9844     83.4860
17.6188     539.0448     600.1358     61.0910     683.6372     144.5924      88.9248     83.5015
17.6433     539.0934     600.2329     61.1396     683.7486     144.6552      88.9781     83.5156
17.6714     539.0610     600.2006     61.1396     683.7267     144.6658      88.9816     83.5262
17.6969     538.9962     600.1682     61.1719     683.6165     144.6202      88.9880     83.4483
17.7224     539.1096     600.1358     61.0262     683.5971     144.4876      88.8467     83.4614
17.7519     539.0934     600.1358     61.0424     683.6322     144.5388      88.8745     83.4964
17.7744     539.0286     600.1520     61.1234     683.6126     144.5840      88.9436     83.4606
17.8032     539.1258     600.1196     60.9938     683.5769     144.4511      88.8129     83.4573
17.8312     538.9962     600.1034     61.1071     683.4933     144.4971      88.9038     83.3899
17.8613     539.0934     600.1358     61.0424     683.5211     144.4278      88.8375     83.3854
17.8891     539.0772     600.1520     61.0748     683.5480     144.4708      88.8735     83.3960
17.9171     539.0124     600.1034     61.0910     683.5228     144.5103      88.8974     83.4194
17.9433     539.0448     600.1844     61.1396     683.6290     144.5842      88.9544     83.4446
17.9717     539.1419     600.1520     61.0100     683.5936     144.4516      88.8239     83.4416
17.9940     539.0286     600.1196     61.0910     683.5385     144.5099      88.8973     83.4190
18.0166     539.1581     600.1196     60.9614     683.5284     144.3703      88.7644     83.4089
18.0453     539.1096     600.1034     60.9938     683.5219     144.4124      88.8000     83.4185
18.0706     539.1258     600.1844     61.0586     683.4736     144.3479      88.8217     83.2893
18.0947     539.1743     600.1196     60.9453     683.4102     144.2359      88.7088     83.2906
18.1180     539.1258     600.0872     60.9614     683.3929     144.2672      88.7300     83.3057
18.1452     539.1905     600.1034     60.9129     683.4848     144.2943      88.7067     83.3814
18.1732     539.1905     600.1358     60.9453     683.4758     144.2852      88.7253     83.3400
18.1996     539.1096     600.1682     61.0586     683.5459     144.4363      88.8512     83.3777
18.2280     539.1905     600.1196     60.9291     683.4167     144.2261      88.6948     83.2971
18.2519     539.1258     600.2167     61.0910     683.5411     144.4154      88.8658     83.3244
18.2842     539.1581     600.1358     60.9776     683.4917     144.3335      88.7629     83.3559
18.3127     539.1905     600.2167     61.0262     683.4534     144.2629      88.7718     83.2366
18.3397     539.2553     600.1682     60.9129     683.3386     144.0833      88.6364     83.1704
18.3633     539.2391     600.1520     60.9129     683.3241     144.0850      88.6369     83.1721
18.3844     539.2067     600.0872     60.8805     683.2121     144.0054      88.5888     83.1249
18.4157     539.2067     600.1520     60.9453     683.3609     144.1542      88.6816     83.2089
18.4478     539.1581     600.1358     60.9776     683.3377     144.1795      88.7116     83.2019
18.4771     539.1581     600.1034     60.9452     683.2240     144.0658      88.6521     83.1206
18.5059     539.2391     600.1520     60.9129     683.2431     144.0041      88.6099     83.0912
