eps1         u           sigma3       sigma3'      sigma1        sigma1'      p             q
[%]         [kPa]        [kPa]        [kPa]        [kPa]         [kPa]        [kPa]         [kPa] 

9.0972      741.4067     898.5327     157.1259     1091.9392     350.5325     221.5948     193.4066
9.1280      741.3954     898.5327     157.1372     1091.9741     350.5787     221.6177     193.4414
9.1528      741.4746     898.4989     157.0243     1092.0680     350.5934     221.5473     193.5691
9.1787      741.4972     898.4651     156.9679     1092.0592     350.5620     221.4993     193.5942
9.2069      741.5085     898.4651     156.9566     1092.1394     350.6309     221.5147     193.6743
9.2338      741.5424     898.4651     156.9226     1092.1721     350.6297     221.4917     193.7070
9.2610      741.6668     898.4989     156.8320     1092.4084     350.7416     221.4685     193.9095
9.2871      741.7347     898.4989     156.7642     1092.5930     350.8583     221.4622     194.0941
9.3136      741.7234     898.4989     156.7755     1092.6563     350.9330     221.4946     194.1575
9.3401      741.8591     898.4651     156.6060     1092.7960     350.9369     221.3829     194.3309
9.3736      741.7912     898.4989     156.7076     1092.8679     351.0767     221.4973     194.3691
9.4048      741.8704     898.4313     156.5609     1092.9735     351.1031     221.4083     194.5422
9.4360      741.9156     898.4989     156.5832     1093.1241     351.2084     221.4583     194.6252
9.4612      741.9043     898.4651     156.5607     1093.0560     351.1517     221.4244     194.5909
9.4897      741.9383     898.4313     156.4930     1093.1310     351.1927     221.3929     194.6997
9.5113      741.9948     898.4313     156.4365     1093.3441     351.3493     221.4074     194.9129
9.5395      742.0853     898.3975     156.3122     1093.3794     351.2941     221.3062     194.9819
9.5660      742.1305     898.4651     156.3346     1093.6094     351.4789     221.3827     195.1444
9.5959      742.1984     898.4651     156.2667     1093.7644     351.5661     221.3665     195.2994
9.6237      742.1871     898.4651     156.2780     1093.8241     351.6371     221.3977     195.3591
9.6568      742.2097     898.4651     156.2554     1093.9521     351.7424     221.4177     195.4870
9.6867      742.2436     898.4651     156.2215     1093.9671     351.7235     221.3888     195.5020
9.7149      742.1984     898.4989     156.3005     1094.0494     351.8511     221.4840     195.5506
9.7406      742.3115     898.6340     156.3226     1094.2087     351.8973     221.5141     195.5747
9.7654      742.3454     898.7354     156.3900     1094.4754     352.1301     221.6367     195.7400
9.7938      742.3793     898.7692     156.3899     1094.6567     352.2774     221.6857     195.8875
9.8237      742.4245     898.9044     156.4798     1094.9160     352.4915     221.8171     196.0117
9.8541      742.5716     898.9044     156.3328     1095.0392     352.4676     221.7111     196.1348
9.8814      742.5829     898.8368     156.2539     1095.0613     352.4784     221.6621     196.2245
9.9065      742.6394     898.8706     156.2312     1095.2693     352.6299     221.6974     196.3987
9.9353      742.6620     898.8030     156.1410     1095.2183     352.5563     221.6127     196.4153
9.9690      742.7073     898.7354     156.0281     1095.2163     352.5091     221.5218     196.4809
9.9922      742.6507     898.8706     156.2199     1095.4103     352.7596     221.7331     196.5398
10.0170     742.7299     898.8030     156.0731     1095.4972     352.7673     221.6378     196.6942
10.0456     742.7412     898.8030     156.0618     1095.5438     352.8026     221.6421     196.7408
10.0717     742.7751     898.7354     155.9603     1095.5680     352.7929     221.5712     196.8326
10.1018     742.9561     898.7016     155.7456     1095.7561     352.8000     221.4304     197.0545
10.1315     742.8882     898.8368     155.9486     1095.9650     353.0768     221.6580     197.1283
10.1551     742.9108     898.8368     155.9260     1096.0919     353.1811     221.6777     197.2551
10.1837     743.0239     898.9044     155.8805     1096.3147     353.2908     221.6839     197.4104
10.2138     743.0692     898.9382     155.8690     1096.4409     353.3718     221.7033     197.5027
10.2450     743.0692     898.9382     155.8690     1096.3525     353.2833     221.6738     197.4143
10.2728     743.0352     898.9382     155.9029     1096.4994     353.4641     221.7567     197.5612
10.3012     743.1257     898.9382     155.8125     1096.4962     353.3705     221.6651     197.5580
10.3284     743.1370     898.9044     155.7674     1096.5808     353.4438     221.6595     197.6764
10.3521     743.2162     898.9044     155.6882     1096.7857     353.5695     221.6486     197.8813
10.3782     743.2953     898.9044     155.6090     1096.8666     353.5713     221.5964     197.9622
10.4005     743.3406     898.8706     155.5300     1097.0507     353.7101     221.5900     198.1801
10.4319     743.3632     898.8706     155.5074     1097.1394     353.7762     221.5970     198.2688
10.4592     743.3066     898.9044     155.5977     1097.2807     353.9740     221.7232     198.3763
10.4868     743.2727     898.9044     155.6317     1097.2196     353.9468     221.7367     198.3152
10.5108     743.3066     898.9044     155.5977     1097.2652     353.9586     221.7180     198.3609
10.5362     743.3745     898.9382     155.5637     1097.4401     354.0656     221.7310     198.5020
10.5638     743.3745     898.9720     155.5975     1097.5213     354.1468     221.7806     198.5494
10.5895     743.4424     898.9720     155.5296     1097.6124     354.1700     221.7431     198.6404
10.6156     743.5102     898.9720     155.4618     1097.7912     354.2810     221.7348     198.8193
10.6429     743.4876     899.0057     155.5182     1097.9417     354.4541     221.8301     198.9359
10.6760     743.5554     899.0395     155.4841     1098.0596     354.5041     221.8241     199.0200
10.7066     743.5781     898.9720     155.3939     1098.1211     354.5430     221.7769     199.1491
10.7320     743.5894     899.0057     155.4164     1098.1868     354.5974     221.8101     199.1810
10.7611     743.6459     898.9720     155.3260     1098.2359     354.5900     221.7474     199.2639
10.7870     743.5781     898.9720     155.3939     1098.2470     354.6690     221.8189     199.2751
10.8181     743.6459     899.1071     155.4612     1098.5095     354.8635     221.9287     199.4023
10.8476     743.8155     899.1747     155.3592     1098.6686     354.8530     221.8571     199.4939
10.8775     743.7816     899.1747     155.3931     1098.7295     354.9479     221.9114     199.5548
10.9057     743.8269     899.1409     155.3141     1098.8784     355.0516     221.8932     199.7375
10.9323     743.8834     899.0733     155.1899     1098.8301     354.9467     221.7755     199.7567
10.9571     743.8834     899.0733     155.1899     1099.0005     355.1171     221.8323     199.9271
10.9872     743.8947     899.1071     155.2124     1099.0354     355.1407     221.8552     199.9283
11.0137     743.8495     899.1409     155.2914     1099.1570     355.3075     221.9635     200.0161
11.0421     743.8834     899.1409     155.2575     1099.2011     355.3177     221.9442     200.0602
11.0737     743.9852     899.1409     155.1557     1099.2675     355.2823     221.8646     200.1265
11.0996     744.0304     899.1071     155.0767     1099.3226     355.2922     221.8152     200.2155
11.1297     744.0078     899.1747     155.1669     1099.4303     355.4225     221.9188     200.2556
11.1537     744.1435     899.2085     155.0650     1099.6651     355.5215     221.8838     200.4566
11.1789     744.1548     899.2085     155.0537     1099.7846     355.6298     221.9124     200.5761
11.2080     744.1322     899.2761     155.1439     1099.9728     355.8406     222.0428     200.6967
11.2347     744.1548     899.3099     155.1551     1100.0245     355.8697     222.0599     200.7147
11.2602     744.1887     899.2761     155.0873     1100.0899     355.9012     222.0253     200.8138
11.2839     744.1322     899.3099     155.1777     1100.1581     356.0259     222.1271     200.8482
11.3109     744.2114     899.2423     155.0309     1100.1959     355.9846     222.0155     200.9536
11.3402     744.2905     899.2085     154.9180     1100.2035     355.9129     221.9163     200.9950
11.3703     744.1887     899.2085     155.0198     1100.2330     356.0443     222.0279     201.0245
11.3923     744.2453     899.2085     154.9632     1100.3101     356.0648     221.9971     201.1016
11.4208     744.3358     899.2761     154.9403     1100.5283     356.1926     222.0244     201.2522
11.4496     744.3471     899.3099     154.9628     1100.7116     356.3645     222.0967     201.4017
11.4793     744.3584     899.3437     154.9853     1100.7853     356.4270     222.1325     201.4417
11.5120     744.4149     899.3099     154.8950     1100.8823     356.4674     222.0858     201.5725
11.5415     744.3358     899.3099     154.9741     1100.9323     356.5966     222.1816     201.6225
11.5671     744.4602     899.4450     154.9849     1101.1847     356.7246     222.2314     201.7397
11.5909     744.4149     899.4450     155.0301     1101.2281     356.8132     222.2911     201.7831
11.6170     744.4036     899.4113     155.0076     1101.2031     356.7994     222.2716     201.7918
11.6435     744.4602     899.3099     154.8497     1101.1678     356.7076     222.1357     201.8579
11.6662     744.4715     899.3437     154.8722     1101.2962     356.8247     222.1897     201.9525
11.6918     744.5619     899.3775     154.8155     1101.4663     356.9043     222.1784     202.0888
11.7204     744.5054     899.2761     154.7707     1101.4945     356.9891     222.1768     202.2184
11.7530     744.5959     899.2761     154.6802     1101.5659     356.9700     222.1102     202.2898
11.7819     744.4828     899.2761     154.7933     1101.5678     357.0850     222.2239     202.2917
11.8147     744.4602     899.2761     154.8159     1101.6287     357.1685     222.2668     202.3526
11.8414     744.4941     899.2761     154.7820     1101.7038     357.2097     222.2579     202.4277
11.8642     744.5054     899.3099     154.8045     1101.7339     357.2285     222.2792     202.4241
11.8898     744.5393     899.3099     154.7706     1101.8209     357.2816     222.2742     202.5110
11.9186     744.5733     899.2761     154.7028     1101.7307     357.1575     222.1877     202.4547
11.9487     744.4715     899.2761     154.8046     1101.4476     356.9762     222.1951     202.1715
11.9780     744.5733     899.2761     154.7028     1101.3027     356.7295     222.0451     202.0267
12.0090     744.6750     899.3099     154.6348     1101.0809     356.4058     221.8918     201.7710
12.0364     744.7655     899.2423     154.4768     1100.7756     356.0101     221.6546     201.5333
12.0654     744.8220     899.2761     154.4540     1100.6556     355.8335     221.5805     201.3795
12.0921     744.9578     899.2761     154.3183     1100.5945     355.6367     221.4244     201.3184
12.1141     745.0256     899.3099     154.2843     1100.7621     355.7365     221.4350     201.4523
12.1373     745.0369     899.3775     154.3405     1100.8348     355.7979     221.4930     201.4574
12.1668     745.0369     899.4113     154.3743     1100.8784     355.8415     221.5300     201.4671
12.1922     745.1500     899.3775     154.2274     1100.9997     355.8497     221.4349     201.6223
12.2166     745.2179     899.3437     154.1258     1101.1618     355.9439     221.3985     201.8181
12.2493     745.1952     899.3099     154.1146     1101.1981     356.0028     221.4107     201.8882
12.2746     745.2292     899.2761     154.0469     1101.2708     356.0416     221.3785     201.9947
12.3055     745.2857     899.2761     153.9904     1101.2963     356.0106     221.3304     202.0202
12.3357     745.3083     899.2423     153.9340     1101.3477     356.0394     221.3024     202.1054
12.3645     745.2405     899.2761     154.0356     1101.4120     356.1715     221.4142     202.1359
12.4012     745.2179     899.2085     153.9906     1101.3952     356.1773     221.3862     202.1867
12.4236     745.2066     899.2085     154.0019     1101.3916     356.1851     221.3963     202.1831
12.4505     745.2292     899.2085     153.9793     1101.4650     356.2358     221.3982     202.2565
12.4754     745.3423     899.1747     153.8324     1101.5378     356.1956     221.2868     202.3631
12.5012     745.3536     899.1409     153.7873     1101.6954     356.3419     221.3055     202.5545
12.5244     745.3423     899.2085     153.8662     1101.8252     356.4830     221.4051     202.6167
12.5533     745.3196     899.1747     153.8551     1101.8983     356.5787     221.4296     202.7236
12.5886     745.2857     899.1747     153.8890     1101.9032     356.6175     221.4652     202.7285
12.6169     745.3083     899.1747     153.8664     1101.9823     356.6740     221.4689     202.8076
12.6474     745.2970     899.2085     153.9115     1102.0128     356.7157     221.5129     202.8043
12.6761     745.2518     899.1747     153.9229     1101.9992     356.7474     221.5311     202.8244
12.6966     745.2857     899.1747     153.8890     1102.1059     356.8201     221.5327     202.9311
12.7163     745.3310     899.1747     153.8438     1102.1755     356.8445     221.5107     203.0008
12.7455     745.3988     899.1747     153.7759     1102.3677     356.9689     221.5069     203.1930
12.7762     745.3536     899.1409     153.7873     1102.3973     357.0437     221.5395     203.2564
12.8089     745.3083     899.1409     153.8326     1102.4846     357.1763     221.6138     203.3437
12.8360     745.2857     899.1409     153.8552     1102.5175     357.2318     221.6474     203.3766
12.8635     745.2857     899.1409     153.8552     1102.5785     357.2928     221.6677     203.4376
12.8879     745.2744     899.1409     153.8665     1102.6178     357.3433     221.6921     203.4768
12.9119     745.2744     899.1071     153.8327     1102.6528     357.3784     221.6813     203.5457
12.9380     745.2292     899.1071     153.8780     1102.6591     357.4299     221.7286     203.5520
12.9634     745.2179     899.0733     153.8555     1102.7003     357.4825     221.7311     203.6270
12.9932     745.2744     899.0733     153.7989     1102.7843     357.5099     221.7026     203.7109
13.0165     745.2518     899.0733     153.8215     1102.9122     357.6604     221.7678     203.8388
13.0410     745.2744     899.0733     153.7989     1103.0275     357.7531     221.7837     203.9542
13.0770     745.2292     899.1071     153.8780     1103.1112     357.8821     221.8793     204.0041
13.1039     745.2066     899.0733     153.8668     1103.1487     357.9421     221.8919     204.0753
13.1339     745.2179     899.0395     153.8217     1103.1404     357.9225     221.8553     204.1008
13.1608     745.1726     899.1071     153.9345     1103.2214     358.0488     221.9726     204.1143
13.1850     745.1274     899.0057     153.8784     1103.1685     358.0411     221.9326     204.1628
13.2104     745.1500     899.0395     153.8895     1103.2000     358.0500     221.9430     204.1605
13.2377     745.1726     899.0733     153.9007     1103.3038     358.1312     221.9775     204.2305
13.2650     745.1952     899.0395     153.8443     1103.4641     358.2689     221.9858     204.4246
13.2925     745.1613     899.0395     153.8782     1103.5141     358.3528     222.0364     204.4746
13.3199     745.1500     899.0395     153.8895     1103.5453     358.3953     222.0581     204.5058
13.3554     745.1726     899.0057     153.8331     1103.6478     358.4751     222.0471     204.6420
13.3824     745.1048     899.0733     153.9686     1103.7375     358.6328     222.1900     204.6642
13.4110     745.1274     899.0395     153.9121     1103.7125     358.5852     222.1365     204.6730
13.4361     745.1387     899.0395     153.9008     1103.8063     358.6676     222.1564     204.7668
13.4636     745.0822     899.0057     153.9236     1103.7361     358.6539     222.1670     204.7304
13.4925     745.0595     899.0057     153.9462     1103.7823     358.7228     222.2051     204.7765
13.5182     745.0708     899.0057     153.9349     1103.8932     358.8224     222.2307     204.8875
13.5457     745.0935     899.0057     153.9123     1104.0381     358.9446     222.2564     205.0323
13.5709     745.0935     898.9720     153.8785     1104.0590     358.9656     222.2408     205.0871
13.5962     745.0822     898.9720     153.8898     1104.1992     359.1171     222.2989     205.2273
13.6231     745.0143     898.9720     153.9577     1104.2116     359.1973     222.3709     205.2396
13.6543     745.0369     898.9382     153.9012     1104.2752     359.2383     222.3469     205.3371
13.6853     744.9917     898.9044     153.9127     1104.2058     359.2141     222.3465     205.3014
13.7138     744.9238     898.9382     154.0143     1104.2860     359.3622     222.4636     205.3479
13.7415     744.9464     898.9382     153.9917     1104.2584     359.3119     222.4318     205.3202
13.7668     745.0030     898.9044     153.9014     1104.2689     359.2659     222.3562     205.3646
13.7969     745.0143     898.9044     153.8901     1104.4543     359.4400     222.4067     205.5499
13.8243     744.9578     899.0057     154.0480     1104.5949     359.6372     222.5777     205.5892
13.8533     745.0143     899.0057     153.9914     1104.7158     359.7015     222.5615     205.7101
13.8774     744.9804     898.9382     153.9578     1104.7334     359.7530     222.5562     205.7952
13.9044     744.9464     898.9382     153.9917     1104.7543     359.8078     222.5971     205.8161
13.9291     744.9125     898.9044     153.9919     1104.7185     359.8060     222.5966     205.8141
13.9543     744.8786     898.8706     153.9920     1104.7289     359.8503     222.6114     205.8583
13.9836     744.8673     898.8706     154.0033     1104.7444     359.8771     222.6279     205.8738
14.0100     744.8673     898.8706     154.0033     1104.8045     359.9373     222.6479     205.9340
14.0383     744.9125     898.8706     153.9581     1104.8887     359.9762     222.6308     206.0181
14.0685     744.8334     898.9720     154.1386     1105.0219     360.1886     222.8219     206.0500
14.0994     744.9012     899.0733     154.1721     1105.2863     360.3851     222.9098     206.2130
14.1308     744.8107     899.1747     154.3640     1105.3502     360.5394     223.0891     206.1755
14.1615     744.8220     899.1409     154.3189     1105.4132     360.5911     223.0763     206.2723
14.1875     744.8560     899.1409     154.2849     1105.4454     360.5894     223.0531     206.3044
14.2174     744.7542     899.2423     154.4881     1105.5979     360.8437     223.2733     206.3556
14.2454     744.7429     899.1747     154.4318     1105.5295     360.7866     223.2167     206.3548
14.2682     744.7881     899.1071     154.3190     1105.4920     360.7039     223.1140     206.3849
14.2947     744.7316     899.1409     154.4093     1105.6512     360.9196     223.2461     206.5103
14.3195     744.7429     899.0733     154.3304     1105.5807     360.8378     223.1662     206.5073
14.3431     744.7429     899.0733     154.3304     1105.7413     360.9984     223.2198     206.6679
14.3729     744.7881     899.1071     154.3190     1105.8260     361.0379     223.2253     206.7189
14.3981     744.6750     899.0733     154.3983     1105.8165     361.1415     223.3127     206.7432
14.4235     744.7316     899.1747     154.4431     1106.0360     361.3045     223.3969     206.8613
14.4527     744.7203     899.1071     154.3869     1105.9733     361.2530     223.3422     206.8662
14.4785     744.7090     899.1409     154.4320     1106.0298     361.3209     223.3949     206.8889
14.5084     744.6977     899.0733     154.3757     1105.9559     361.2582     223.3365     206.8826
14.5337     744.6185     899.1071     154.4886     1106.0699     361.4514     223.4762     206.9628
14.5575     744.6524     899.1071     154.4547     1106.0784     361.4259     223.4451     206.9712
14.5865     744.7090     899.0733     154.3644     1106.1629     361.4540     223.3942     207.0896
14.6147     744.6411     899.0395     154.3984     1106.2020     361.5609     223.4526     207.1624
14.6436     744.6298     899.0057     154.3760     1106.2678     361.6380     223.4633     207.2621
14.6742     744.6298     899.0057     154.3760     1106.2782     361.6484     223.4668     207.2725
14.7010     744.7203     898.9720     154.2517     1106.3394     361.6191     223.3742     207.3674
14.7255     744.5506     899.0057     154.4551     1106.3700     361.8193     223.5765     207.3642
14.7527     744.5733     899.0057     154.4325     1106.3792     361.8060     223.5570     207.3735
14.7801     744.5506     899.0395     154.4889     1106.4404     361.8898     223.6225     207.4009
14.8068     744.5506     899.0395     154.4889     1106.4883     361.9377     223.6385     207.4488
14.8339     744.5846     899.0395     154.4550     1106.5256     361.9411     223.6170     207.4861
14.8651     744.5959     899.0395     154.4437     1106.6848     362.0889     223.6587     207.6452
14.8924     744.5280     898.9720     154.4439     1106.6632     362.1352     223.6743     207.6912
14.9238     744.5167     898.9720     154.4552     1106.6805     362.1638     223.6914     207.7085
14.9547     744.5167     899.0057     154.4890     1106.8077     362.2910     223.7564     207.8020
14.9802     744.4375     899.0395     154.6020     1106.8263     362.3888     223.8643     207.7868
15.0061     744.4941     899.1071     154.6130     1106.9432     362.4491     223.8917     207.8361
15.0351     744.4715     899.1071     154.6357     1106.9848     362.5133     223.9282     207.8776
15.0633     744.4715     899.1071     154.6357     1106.9345     362.4631     223.9115     207.8274
15.0897     744.4149     899.0733     154.6584     1106.9674     362.5525     223.9564     207.8941
15.1176     744.4489     899.0733     154.6245     1107.0958     362.6469     223.9653     208.0224
15.1439     744.4941     899.0733     154.5792     1107.1624     362.6683     223.9423     208.0891
15.1700     744.4149     899.0733     154.6584     1107.1640     362.7490     224.0219     208.0906
15.1988     744.4828     899.0395     154.5568     1107.2279     362.7452     223.9529     208.1884
15.2289     744.4489     899.0395     154.5907     1107.2571     362.8082     223.9965     208.2175
15.2556     744.3018     899.1409     154.8391     1107.4051     363.1032     224.2605     208.2642
15.2835     744.3584     899.1747     154.8163     1107.4451     363.0867     224.2398     208.2704
15.3100     744.3471     899.1071     154.7601     1107.3593     363.0122     224.1774     208.2522
15.3339     744.3358     899.0733     154.7376     1107.3226     362.9868     224.1540     208.2493
15.3638     744.3923     899.0395     154.6472     1107.3929     363.0006     224.0984     208.3534
15.3922     744.3697     899.0057     154.6361     1107.4293     363.0596     224.1106     208.4236
15.4222     744.3245     899.0057     154.6813     1107.5047     363.1802     224.1809     208.4989
15.4487     744.3471     898.9720     154.6249     1107.6110     363.2640     224.1712     208.6391
15.4762     744.2905     898.9720     154.6814     1107.5617     363.2711     224.2113     208.5897
15.5028     744.2566     898.9382     154.6816     1107.5556     363.2990     224.2207     208.6174
15.5326     744.2453     898.9382     154.6929     1107.5660     363.3207     224.2355     208.6278
15.5578     744.2114     898.9382     154.7268     1107.5316     363.3202     224.2579     208.5934
15.5833     744.2227     898.9382     154.7155     1107.5804     363.3578     224.2629     208.6423
15.6109     744.1435     898.9720     154.8284     1107.6111     363.4676     224.3748     208.6392
15.6413     744.1774     898.9382     154.7607     1107.5955     363.4181     224.3132     208.6574
15.6651     744.1774     898.9382     154.7607     1107.6668     363.4893     224.3369     208.7286
15.6934     744.2001     898.9382     154.7381     1107.7829     363.5829     224.3530     208.8447
15.7239     744.1322     898.9382     154.8060     1107.7632     363.6310     224.4143     208.8250
15.7496     744.1209     898.9720     154.8511     1107.9006     363.7797     224.4939     208.9286
15.7787     744.0983     898.9720     154.8737     1107.9121     363.8138     224.5204     208.9401
15.8075     744.0191     898.9382     154.9191     1107.8535     363.8344     224.5575     208.9153
15.8389     744.0191     898.9720     154.9528     1107.9115     363.8924     224.5994     208.9395
15.8649     744.0530     898.9720     154.9189     1107.9305     363.8774     224.5718     208.9585
15.8914     744.0417     898.9382     154.8964     1107.9888     363.9471     224.5800     209.0507
15.9167     744.0191     898.9044     154.8853     1107.9943     363.9752     224.5819     209.0899
15.9456     744.0983     898.9044     154.8061     1108.0801     363.9818     224.5313     209.1757
15.9761     743.9852     898.9382     154.9530     1108.0844     364.0992     224.6684     209.1462
16.0020     743.9286     898.9044     154.9757     1108.0602     364.1315     224.6943     209.1558
16.0313     743.9626     898.9044     154.9418     1108.0893     364.1267     224.6701     209.1849
16.0586     743.8834     898.9044     155.0210     1108.0768     364.1934     224.7451     209.1725
16.0863     743.8947     898.8706     154.9759     1108.0482     364.1535     224.7018     209.1776
16.1140     743.8947     898.8706     154.9759     1108.0438     364.1491     224.7003     209.1732
16.1411     743.8834     898.9044     155.0210     1108.1397     364.2563     224.7661     209.2354
16.1712     743.8495     898.9382     155.0887     1108.1354     364.2860     224.8211     209.1973
16.1975     743.8834     898.9044     155.0210     1108.2766     364.3932     224.8117     209.3722
16.2303     743.8155     898.9044     155.0888     1108.2315     364.4159     224.8645     209.3271
16.2610     743.7816     898.8706     155.0890     1108.2597     364.4781     224.8853     209.3891
16.2885     743.7477     898.8706     155.1229     1108.2739     364.5262     224.9240     209.4034
16.3172     743.7138     898.8706     155.1568     1108.2391     364.5253     224.9463     209.3685
16.3421     743.6572     898.8368     155.1796     1108.1802     364.5229     224.9607     209.3434
16.3701     743.6572     898.8706     155.2134     1108.2731     364.6159     225.0142     209.4025
16.3957     743.6120     898.8368     155.2248     1108.1566     364.5446     224.9981     209.3198
16.4165     743.5328     898.8706     155.3378     1108.1568     364.6240     225.0998     209.2862
16.4401     743.5781     898.8368     155.2587     1108.1932     364.6151     225.0442     209.3564
16.4679     743.5894     898.8368     155.2474     1108.2250     364.6356     225.0435     209.3882
16.4935     743.5328     898.8030     155.2702     1108.2467     364.7139     225.0847     209.4437
16.5205     743.5668     898.8030     155.2362     1108.2436     364.6769     225.0498     209.4406
16.5516     743.4650     898.8368     155.3718     1108.3005     364.8356     225.1931     209.4637
16.5830     743.4197     898.8030     155.3833     1108.2156     364.7958     225.1874     209.4126
16.6087     743.4537     898.8368     155.3831     1108.2493     364.7957     225.1873     209.4126
16.6369     743.3858     898.8030     155.4172     1108.0527     364.6669     225.1671     209.2497
16.6585     743.2727     898.8706     155.5979     1108.0568     364.7841     225.3266     209.1862
16.6846     743.1596     898.8706     155.7110     1107.8809     364.7213     225.3811     209.0103
16.7171     742.9334     898.8706     155.9371     1107.3582     364.4248     225.4330     208.4877
16.7478     742.9221     898.8030     155.8809     1107.0299     364.1077     225.2898     208.2269
16.7754     742.8995     898.8368     155.9373     1106.9671     364.0676     225.3140     208.1303
16.8066     742.9221     898.8030     155.8809     1106.8554     363.9332     225.2316     208.0524
16.8316     742.8430     898.8030     155.9600     1106.7101     363.8672     225.2624     207.9071
16.8598     742.8317     898.8030     155.9713     1106.6213     363.7896     225.2441     207.8183
16.8859     742.7864     898.8030     156.0166     1106.4460     363.6595     225.2309     207.6430
16.9114     742.7638     898.8368     156.0730     1106.3978     363.6340     225.2600     207.5610
16.9428     742.7186     898.8030     156.0844     1106.2306     363.5120     225.2270     207.4276
16.9680     742.7299     898.8368     156.1069     1106.2013     363.4715     225.2284     207.3646
16.9958     742.8090     898.8030     155.9939     1106.1989     363.3899     225.1259     207.3959
17.0249     742.7638     898.8030     156.0392     1106.1172     363.3534     225.1439     207.3142
17.0533     742.6620     898.8030     156.1410     1106.0553     363.3933     225.2251     207.2523
17.0836     742.6620     898.7692     156.1072     1105.8908     363.2288     225.1477     207.1216
17.1080     742.5489     898.7692     156.2203     1105.7750     363.2260     225.2222     207.0058
17.1377     742.5150     898.7692     156.2542     1105.6276     363.1126     225.2070     206.8584
17.1704     742.4585     898.7692     156.3107     1105.4547     362.9962     225.2059     206.6855
17.1999     742.3793     898.7692     156.3899     1105.2897     362.9104     225.2301     206.5205
17.2266     742.3454     898.7692     156.4238     1105.1225     362.7771     225.2083     206.3533
17.2578     742.3454     898.7354     156.3900     1105.0019     362.6565     225.1455     206.2665
17.2826     742.3001     898.7692     156.4691     1104.9190     362.6189     225.1857     206.1498
17.3091     742.2662     898.7354     156.4692     1104.7918     362.5255     225.1546     206.0563
17.3337     742.1984     898.7354     156.5371     1104.5936     362.3952     225.1564     205.8582
17.3606     742.1418     898.7692     156.6274     1104.5329     362.3911     225.2153     205.7637
17.3859     742.0966     898.7354     156.6388     1104.3542     362.2576     225.1784     205.6188
17.4130     742.0853     898.7354     156.6501     1104.2228     362.1375     225.1459     205.4874
17.4396     742.0174     898.7016     156.6842     1104.0410     362.0236     225.1307     205.3394
17.4625     741.9722     898.7354     156.7632     1103.8903     361.9181     225.1482     205.1549
17.4956     741.9383     898.7354     156.7972     1103.7534     361.8151     225.1365     205.0180
17.5276     741.9269     898.7016     156.7747     1103.5945     361.6675     225.0723     204.8929
17.5556     741.8930     898.7016     156.8086     1103.5340     361.6410     225.0861     204.8324
17.5846     741.8365     898.7016     156.8651     1103.3254     361.4889     225.0731     204.6238
17.6133     741.8591     898.7016     156.8425     1103.2270     361.3679     225.0177     204.5254
17.6440     741.8478     898.7016     156.8538     1103.1234     361.2756     224.9944     204.4217
17.6759     741.7460     898.6678     156.9218     1102.8834     361.1374     224.9937     204.2155
17.7051     741.7460     898.6678     156.9218     1102.7472     361.0012     224.9483     204.0793
17.7278     741.6442     898.7016     157.0574     1102.5430     360.8988     225.0045     203.8414
17.7552     741.6216     898.7016     157.0800     1102.4208     360.7992     224.9864     203.7192
17.7851     741.5990     898.6340     157.0351     1102.1884     360.5894     224.8865     203.5543
17.8099     741.6555     898.7016     157.0461     1102.2217     360.5662     224.8861     203.5201
17.8318     741.5990     898.6678     157.0688     1102.0703     360.4714     224.8697     203.4025
17.8615     741.5651     898.6678     157.1028     1101.9152     360.3502     224.8519     203.2474
17.8960     741.5424     898.6678     157.1254     1101.7934     360.2510     224.8339     203.1256
17.9240     741.4633     898.7016     157.2383     1101.6855     360.2222     224.8996     202.9838
17.9501     741.4859     898.6678     157.1819     1101.4875     360.0016     224.7885     202.8197
17.9785     741.4633     898.6340     157.1708     1101.3382     359.8749     224.7388     202.7042
18.0074     741.4180     898.6340     157.2160     1101.1492     359.7312     224.7211     202.5152
18.0318     741.3389     898.6678     157.3290     1100.9871     359.6482     224.7687     202.3192
18.0581     741.3841     898.6340     157.2499     1100.9064     359.5223     224.6741     202.2724
18.0878     741.3615     898.6340     157.2725     1100.7518     359.3903     224.6451     202.1177
18.1179     741.3276     898.6678     157.3403     1100.7203     359.3927     224.6911     202.0524
18.1542     741.3050     898.6340     157.3291     1100.5428     359.2378     224.6320     201.9087
18.1828     741.2710     898.6340     157.3630     1100.4270     359.1559     224.6273     201.7929
18.2089     741.2145     898.6340     157.4196     1100.2182     359.0037     224.6143     201.5841
18.2346     741.0788     898.6678     157.5891     1100.0623     358.9836     224.7206     201.3945
18.2613     741.0901     898.6678     157.5777     1099.8431     358.7531     224.6362     201.1753
18.2855     741.0675     898.6340     157.5666     1099.5965     358.5290     224.5541     200.9624
18.3111     741.0788     898.6340     157.5553     1099.5243     358.4456     224.5187     200.8903
18.3423     741.0562     898.6340     157.5779     1099.3305     358.2743     224.4767     200.6965
18.3705     741.0901     898.6340     157.5440     1099.2792     358.1891     224.4257     200.6451
18.3949     740.9883     898.6340     157.6457     1099.0931     358.1048     224.4654     200.4591
18.4200     740.9657     898.6340     157.6684     1098.9416     357.9759     224.4375     200.3075
18.4518     740.9091     898.6002     157.6911     1098.7486     357.8395     224.4072     200.1484
