eps1         u           sigma3       sigma3'      sigma1       sigma1'      p             q
[%]         [kPa]        [kPa]        [kPa]        [kPa]        [kPa]        [kPa]         [kPa] 

9.3344      621.4246     699.7870      78.3624     804.4694     183.0448     113.2565     104.6824
9.3595      621.4084     699.7708      78.3624     804.5057     183.0973     113.2740     104.7349
9.3923      621.4732     699.7870      78.3138     804.5284     183.0552     113.2276     104.7414
9.4228      621.4732     699.7546      78.2814     804.5718     183.0986     113.2205     104.8172
9.4504      621.5542     699.8032      78.2491     804.6550     183.1009     113.1997     104.8518
9.4753      621.5703     699.7870      78.2167     804.6618     183.0914     113.1749     104.8748
9.5019      621.5380     699.7870      78.2491     804.6902     183.1522     113.2168     104.9031
9.5276      621.6675     699.7223      78.0548     804.6621     182.9946     113.0347     104.9398
9.5561      621.6675     699.7223      78.0548     804.6735     183.0060     113.0385     104.9512
9.5845      621.7322     699.7546      78.0224     804.8354     183.1032     113.0493     105.0808
9.6094      621.7160     699.8194      78.1034     804.9229     183.2069     113.1379     105.1035
9.6335      621.7322     699.7385      78.0062     804.8730     183.1408     113.0511     105.1346
9.6594      621.8132     699.7223      77.9091     804.9226     183.1095     112.9759     105.2004
9.6864      621.8294     699.7061      77.8767     804.9488     183.1194     112.9576     105.2428
9.7138      621.7808     699.7708      77.9900     805.0555     183.2747     113.0849     105.2846
9.7410      621.8779     699.7708      77.8929     805.0459     183.1679     112.9846     105.2750
9.7671      621.8618     699.6899      77.8281     805.0376     183.1759     112.9440     105.3478
9.7945      621.9265     699.7385      77.8119     805.0763     183.1498     112.9246     105.3379
9.8221      621.8941     699.7385      77.8443     805.1546     183.2605     112.9830     105.4162
9.8499      621.9589     699.7385      77.7796     805.2179     183.2590     112.9394     105.4795
9.8775      621.9751     699.7223      77.7472     805.2136     183.2385     112.9110     105.4913
9.9006      622.0560     699.7061      77.6500     805.2809     183.2248     112.8416     105.5748
9.9288      622.0398     699.7223      77.6824     805.3155     183.2757     112.8802     105.5933
9.9564      622.0722     699.6575      77.5853     805.2772     183.2050     112.7918     105.6198
9.9815      622.1046     699.7385      77.6338     805.3950     183.2904     112.8527     105.6565
10.0054     622.1046     699.7061      77.6015     805.4155     183.3109     112.8379     105.7094
10.0303     622.1370     699.7546      77.6177     805.4863     183.3493     112.8615     105.7316
10.0552     622.2179     699.7061      77.4881     805.4892     183.2713     112.7492     105.7832
10.0824     622.1694     699.7223      77.5529     805.5176     183.3482     112.8180     105.7953
10.1104     622.2179     699.7385      77.5205     805.6036     183.3857     112.8089     105.8652
10.1409     622.2665     699.6737      77.4072     805.5837     183.3172     112.7105     105.9100
10.1702     622.3313     699.7223      77.3910     805.6932     183.3619     112.7146     105.9709
10.2027     622.3960     699.7061      77.3100     805.7340     183.3379     112.6527     106.0279
10.2301     622.3474     699.7223      77.3748     805.7765     183.4290     112.7262     106.0542
10.2565     622.2827     699.6899      77.4072     805.7203     183.4376     112.7507     106.0304
10.2835     622.3474     699.6575      77.3100     805.7147     183.3672     112.6624     106.0572
10.3111     622.4608     699.6899      77.2291     805.8170     183.3563     112.6048     106.1272
10.3347     622.4608     699.6737      77.2129     805.7729     183.3121     112.5793     106.0992
10.3598     622.5417     699.6899      77.1481     805.8839     183.3421     112.5461     106.1940
10.3868     622.4608     699.6899      77.2291     805.9251     183.4643     112.6408     106.2353
10.4157     622.5255     699.6899      77.1643     805.9861     183.4606     112.5964     106.2962
10.4476     622.5903     699.6413      77.0510     805.9728     183.3825     112.4948     106.3315
10.4804     622.5741     699.6899      77.1158     806.0117     183.4376     112.5564     106.3218
10.5107     622.6712     699.7223      77.0510     806.1178     183.4465     112.5162     106.3955
10.5331     622.6065     699.7223      77.1158     806.0984     183.4919     112.5745     106.3762
10.5595     622.6712     699.7061      77.0348     806.1240     183.4527     112.5075     106.4179
10.5838     622.6389     699.6575      77.0186     806.0830     183.4442     112.4938     106.4256
10.6097     622.6551     699.6737      77.0186     806.2071     183.5521     112.5298     106.5335
10.6398     622.7198     699.6737      76.9539     806.2224     183.5026     112.4701     106.5487
10.6657     622.7036     699.6089      76.9053     806.2362     183.5325     112.4477     106.6273
10.6944     622.7522     699.7061      76.9539     806.3283     183.5762     112.4946     106.6223
10.7213     622.7846     699.6899      76.9053     806.3602     183.5756     112.4621     106.6703
10.7467     622.7360     699.7223      76.9863     806.4280     183.6920     112.5548     106.7057
10.7730     622.7846     699.7061      76.9215     806.3876     183.6030     112.4820     106.6815
10.7950     622.8169     699.7061      76.8891     806.4633     183.6464     112.4749     106.7572
10.8191     622.8817     699.6737      76.7920     806.4094     183.5277     112.3705     106.7357
10.8434     622.8655     699.6737      76.8082     806.4532     183.5877     112.4013     106.7795
10.8701     622.8817     699.7223      76.8405     806.5644     183.6827     112.4546     106.8421
10.8992     622.9141     699.6899      76.7758     806.5700     183.6559     112.4025     106.8801
10.9268     622.9788     699.6251      76.6462     806.5813     183.6024     112.2983     106.9562
10.9552     623.0274     699.7870      76.7596     806.7818     183.7544     112.4246     106.9948
10.9853     623.0112     699.6575      76.6462     806.6816     183.6704     112.3210     107.0241
11.0098     623.0274     699.7223      76.6948     806.7460     183.7186     112.3694     107.0237
11.0374     623.0598     699.7223      76.6625     806.8000     183.7402     112.3551     107.0778
11.0646     623.0922     699.7223      76.6301     806.8255     183.7333     112.3311     107.1032
11.0941     623.0760     699.7546      76.6787     806.8514     183.7754     112.3776     107.0968
11.1229     623.1407     699.7061      76.5653     806.8262     183.6854     112.2720     107.1201
11.1489     623.0760     699.6413      76.5653     806.8318     183.7558     112.2955     107.1905
11.1758     623.1407     699.6737      76.5329     806.9260     183.7852     112.2837     107.2523
11.2022     623.1569     699.7061      76.5491     806.9991     183.8422     112.3135     107.2930
11.2269     623.1569     699.7061      76.5491     807.0273     183.8704     112.3229     107.3212
11.2530     623.1893     699.7870      76.5977     807.1347     183.9454     112.3803     107.3476
11.2802     623.1731     699.6737      76.5005     807.0609     183.8878     112.2963     107.3873
11.3078     623.2055     699.6737      76.4682     807.0493     183.8438     112.2600     107.3756
11.3346     623.1893     699.6737      76.4844     807.0893     183.9000     112.2896     107.4156
11.3610     623.2055     699.6575      76.4520     807.0774     183.8719     112.2586     107.4199
11.3842     623.3026     699.6575      76.3548     807.1506     183.8480     112.1859     107.4931
11.4091     623.2541     699.7061      76.4520     807.2414     183.9873     112.2971     107.5353
11.4346     623.2541     699.6251      76.3710     807.2018     183.9477     112.2299     107.5767
11.4651     623.3512     699.6251      76.2739     807.2515     183.9003     112.1494     107.6264
11.4946     623.3350     699.6413      76.3063     807.2898     183.9547     112.1891     107.6485
11.5247     623.3512     699.6737      76.3225     807.3578     184.0066     112.2172     107.6842
11.5498     623.4483     699.6575      76.2091     807.3472     183.8989     112.1057     107.6897
11.5753     623.4160     699.6251      76.2091     807.3271     183.9111     112.1098     107.7020
11.6002     623.4483     699.6089      76.1605     807.2878     183.8395     112.0535     107.6789
11.6251     623.3674     699.6575      76.2901     807.3855     184.0181     112.1994     107.7280
11.6529     623.4483     699.6251      76.1767     807.3914     183.9430     112.0988     107.7663
11.6766     623.4483     699.6251      76.1767     807.4203     183.9719     112.1085     107.7952
11.7034     623.4322     699.6413      76.2091     807.5048     184.0726     112.1636     107.8635
11.7308     623.5455     699.6251      76.0796     807.5128     183.9674     112.0422     107.8878
11.7586     623.4969     699.6737      76.1768     807.5851     184.0882     112.1472     107.9115
11.7841     623.4483     699.5927      76.1443     807.4946     184.0462     112.1116     107.9019
11.8132     623.4322     699.6413      76.2091     807.5725     184.1403     112.1862     107.9312
11.8416     623.4807     699.6251      76.1444     807.5503     184.0696     112.1194     107.9252
11.8692     623.5617     699.6575      76.0958     807.5705     184.0088     112.0668     107.9130
11.8931     623.5617     699.6575      76.0958     807.5845     184.0228     112.0715     107.9270
11.9175     623.5617     699.6737      76.1120     807.6786     184.1169     112.1136     108.0050
11.9491     623.6264     699.6899      76.0634     807.7353     184.1088     112.0786     108.0454
11.9798     623.5617     699.6251      76.0634     807.7335     184.1718     112.0995     108.1084
12.0060     623.6102     699.6413      76.0310     807.7751     184.1649     112.0756     108.1338
12.0304     623.5941     699.6251      76.0310     807.7288     184.1348     112.0656     108.1037
12.0522     623.6102     699.6413      76.0310     807.8045     184.1942     112.0854     108.1632
12.0809     623.5941     699.6089      76.0148     807.7584     184.1644     112.0647     108.1495
12.1093     623.6588     699.5765      75.9177     807.7700     184.1112     111.9822     108.1936
12.1375     623.6588     699.6251      75.9663     807.7983     184.1394     112.0240     108.1732
12.1691     623.6588     699.6575      75.9987     807.8708     184.2119     112.0698     108.2133
12.1983     623.7398     699.6089      75.8691     807.8579     184.1181     111.9521     108.2490
12.2290     623.7560     699.6737      75.9177     807.9493     184.1934     112.0096     108.2757
12.2593     623.7074     699.6413      75.9339     807.9584     184.2510     112.0396     108.3171
12.2865     623.8531     699.6575      75.8044     807.9482     184.0951     111.9013     108.2907
12.3133     623.7721     699.6251      75.8529     807.9473     184.1751     111.9603     108.3222
12.3347     623.7883     699.6089      75.8206     807.9118     184.1235     111.9215     108.3029
12.3602     623.8045     699.6575      75.8530     807.9862     184.1816     111.9625     108.3287
12.3938     623.7721     699.5927      75.8206     807.9085     184.1363     111.9258     108.3158
12.4216     623.7721     699.5765      75.8044     807.9151     184.1430     111.9172     108.3386
12.4476     623.8531     699.6899      75.8368     808.0536     184.2006     111.9580     108.3638
12.4739     623.8531     699.6413      75.7882     808.0869     184.2338     111.9367     108.4456
12.5040     623.8693     699.6251      75.7558     808.1049     184.2356     111.9157     108.4798
12.5333     623.9017     699.6413      75.7396     808.0920     184.1903     111.8898     108.4507
12.5586     623.8693     699.6089      75.7396     808.0639     184.1946     111.8913     108.4550
12.5829     623.8531     699.6737      75.8206     808.1486     184.2955     111.9789     108.4749
12.6130     623.9178     699.6413      75.7234     808.1645     184.2467     111.8978     108.5232
12.6379     623.8855     699.6737      75.7882     808.1303     184.2448     111.9404     108.4566
12.6644     623.9017     699.6737      75.7720     808.1830     184.2813     111.9418     108.5093
12.6904     623.9340     699.6413      75.7072     808.1754     184.2414     111.8853     108.5341
12.7167     623.9988     699.6899      75.6911     808.2697     184.2709     111.8843     108.5798
12.7431     624.0150     699.6575      75.6425     808.2687     184.2537     111.8462     108.6112
12.7707     623.9826     699.5927      75.6101     808.2052     184.2226     111.8142     108.6125
12.8002     623.9664     699.6413      75.6749     808.2741     184.3077     111.8858     108.6328
12.8288     623.9502     699.6737      75.7234     808.3206     184.3704     111.9391     108.6470
12.8581     623.9988     699.6251      75.6263     808.2854     184.2866     111.8464     108.6604
12.8855     623.9664     699.5441      75.5777     808.1632     184.1968     111.7840     108.6191
12.9122     624.0312     699.6251      75.5939     808.2962     184.2650     111.8176     108.6711
12.9380     624.0312     699.6575      75.6263     808.3178     184.2866     111.8464     108.6603
12.9681     623.9664     699.6251      75.6587     808.2692     184.3028     111.8734     108.6441
12.9940     624.0150     699.5765      75.5615     808.2735     184.2585     111.7939     108.6970
13.0191     624.0797     699.5441      75.4644     808.2737     184.1940     111.7076     108.7296
13.0450     624.0797     699.6089      75.5291     808.3771     184.2974     111.7852     108.7683
13.0720     624.0636     699.6089      75.5453     808.3789     184.3154     111.8020     108.7700
13.0980     624.0959     699.5765      75.4806     808.3780     184.2820     111.7477     108.8015
13.1214     624.0312     699.5603      75.5291     808.3111     184.2799     111.7794     108.7508
13.1496     624.0636     699.6575      75.5939     808.4652     184.4017     111.8632     108.8077
13.1745     624.0959     699.6089      75.5130     808.3571     184.2611     111.7623     108.7482
13.1999     624.1121     699.6089      75.4968     808.4034     184.2912     111.7616     108.7945
13.2273     624.1769     699.6413      75.4644     808.4652     184.2883     111.7390     108.8240
13.2584     624.1607     699.5765      75.4158     808.4323     184.2716     111.7011     108.8558
13.2823     624.2578     699.6575      75.3996     808.5258     184.2680     111.6891     108.8684
13.3080     624.1283     699.6089      75.4806     808.4662     184.3379     111.7663     108.8573
13.3321     624.1769     699.6575      75.4806     808.5483     184.3714     111.7775     108.8908
13.3592     624.1607     699.6575      75.4968     808.5566     184.3959     111.7965     108.8991
13.3937     624.1607     699.6251      75.4644     808.5446     184.3839     111.7709     108.9195
13.4207     624.1931     699.5603      75.3672     808.4247     184.2316     111.6554     108.8644
13.4474     624.1607     699.5279      75.3672     808.3657     184.2050     111.6465     108.8378
13.4736     624.1607     699.6251      75.4644     808.4795     184.3188     111.7492     108.8544
13.4993     624.1769     699.6251      75.4482     808.5249     184.3480     111.7481     108.8998
13.5251     624.2255     699.6089      75.3834     808.5328     184.3073     111.6914     108.9239
13.5498     624.2093     699.6413      75.4320     808.6047     184.3955     111.7532     108.9634
13.5782     624.2740     699.5927      75.3187     808.5627     184.2886     111.6420     108.9700
13.6035     624.3064     699.6413      75.3349     808.6429     184.3365     111.6687     109.0016
13.6305     624.2740     699.5765      75.3025     808.6076     184.3335     111.6462     109.0311
13.6571     624.2902     699.5927      75.3025     808.5620     184.2718     111.6256     108.9693
13.6832     624.2578     699.5927      75.3349     808.6066     184.3488     111.6728     109.0139
13.7120     624.3550     699.5765      75.2215     808.5328     184.1778     111.5403     108.9563
13.7384     624.3388     699.5927      75.2539     808.6215     184.2827     111.5968     109.0288
13.7637     624.4035     699.5927      75.1892     808.6529     184.2493     111.5425     109.0602
13.7938     624.4197     699.5603      75.1406     808.6106     184.1909     111.4907     109.0503
13.8218     624.4035     699.6413      75.2377     808.7477     184.3441     111.6065     109.1064
13.8457     624.3550     699.5765      75.2215     808.6738     184.3188     111.5873     109.0973
13.8741     624.3226     699.5927      75.2701     808.6751     184.3525     111.6309     109.0824
13.8986     624.3874     699.5927      75.2053     808.6441     184.2567     111.5558     109.0514
13.9258     624.3712     699.5441      75.1729     808.6314     184.2603     111.5354     109.0873
13.9490     624.3874     699.5927      75.2053     808.6576     184.2702     111.5603     109.0649
13.9769     624.4359     699.5927      75.1568     808.6715     184.2356     111.5164     109.0788
14.0030     624.4683     699.5441      75.0758     808.6530     184.1847     111.4455     109.1089
14.0327     624.4521     699.5765      75.1244     808.6829     184.2308     111.4932     109.1064
14.0607     624.4035     699.5441      75.1406     808.6852     184.2816     111.5209     109.1411
14.0897     624.4683     699.5603      75.0920     808.7066     184.2383     111.4741     109.1463
14.1165     624.4359     699.5603      75.1244     808.7217     184.2858     111.5115     109.1614
14.1458     624.4521     699.5927      75.1406     808.7169     184.2648     111.5153     109.1242
14.1732     624.4197     699.5765      75.1568     808.6939     184.2742     111.5292     109.1174
14.1999     624.4521     699.5765      75.1244     808.6879     184.2358     111.4949     109.1114
14.2248     624.5169     699.5927      75.0758     808.7075     184.1906     111.4474     109.1148
14.2493     624.4845     699.5603      75.0758     808.6930     184.2085     111.4534     109.1327
14.2759     624.4845     699.5279      75.0434     808.7179     184.2334     111.4401     109.1900
14.3050     624.4845     699.5927      75.1082     808.8297     184.3452     111.5205     109.2370
14.3346     624.5816     699.6089      75.0273     808.8291     184.2474     111.4340     109.2202
14.3616     624.5331     699.5765      75.0434     808.8043     184.2712     111.4527     109.2278
14.3886     624.5169     699.5765      75.0596     808.7978     184.2810     111.4667     109.2213
14.4176     624.5978     699.5927      74.9949     808.8259     184.2281     111.4059     109.2332
14.4417     624.5654     699.5441      74.9787     808.7326     184.1672     111.3748     109.1885
14.4708     624.5978     699.5765      74.9787     808.7489     184.1511     111.3695     109.1724
14.4994     624.5331     699.6089      75.0758     808.7727     184.2396     111.4638     109.1638
14.5268     624.5654     699.5603      74.9949     808.7380     184.1726     111.3874     109.1777
14.5546     624.6140     699.5441      74.9301     808.7282     184.1142     111.3248     109.1841
14.5803     624.6626     699.6089      74.9463     808.8020     184.1394     111.3440     109.1931
14.6065     624.6302     699.5117      74.8815     808.7621     184.1319     111.2983     109.2504
14.6339     624.6302     699.5441      74.9139     808.7803     184.1501     111.3260     109.2362
14.6605     624.6464     699.5117      74.8653     808.7558     184.1094     111.2800     109.2441
14.6839     624.6788     699.5603      74.8815     808.7535     184.0747     111.2793     109.1931
14.7088     624.5816     699.5441      74.9625     808.7472     184.1656     111.3635     109.2031
14.7366     624.6464     699.4631      74.8167     808.6724     184.0260     111.2198     109.2093
14.7632     624.6140     699.5603      74.9463     808.7565     184.1425     111.3450     109.1962
14.7912     624.6140     699.6089      74.9949     808.8736     184.2596     111.4165     109.2647
14.8165     624.6302     699.5765      74.9463     808.8505     184.2203     111.3710     109.2740
14.8445     624.6464     699.5441      74.8977     808.8378     184.1915     111.3290     109.2937
14.8707     624.7273     699.5441      74.8168     808.8112     184.0839     111.2391     109.2671
14.8981     624.6950     699.5441      74.8492     808.8248     184.1298     111.2760     109.2806
14.9261     624.6950     699.5117      74.8168     808.7355     184.0406     111.2247     109.2238
14.9510     624.6626     699.5765      74.9139     808.8031     184.1405     111.3228     109.2266
14.9782     624.7273     699.5279      74.8006     808.7474     184.0200     111.2071     109.2195
15.0029     624.6788     699.4955      74.8168     808.7249     184.0462     111.2266     109.2294
15.0299     624.7921     699.4955      74.7034     808.7250     183.9329     111.1132     109.2295
15.0550     624.7921     699.5765      74.7844     808.8847     184.0926     111.2205     109.3082
15.0838     624.7921     699.6251      74.8330     808.9656     184.1735     111.2798     109.3405
15.1089     624.7759     699.4145      74.6386     808.7782     184.0023     111.0932     109.3637
15.1371     624.7759     699.4631      74.6872     808.8320     184.0561     111.1435     109.3689
15.1685     624.7597     699.5117      74.7520     808.8610     184.1013     111.2018     109.3493
15.1965     624.7597     699.5279      74.7682     808.8758     184.1161     111.2175     109.3479
15.2226     624.8083     699.5927      74.7844     808.9345     184.1263     111.2317     109.3418
15.2494     624.7921     699.5117      74.7196     808.8260     184.0339     111.1577     109.3142
15.2747     624.8569     699.5117      74.6549     808.8418     183.9849     111.0982     109.3300
15.3007     624.7921     699.5279      74.7358     808.8868     184.0947     111.1888     109.3589
15.3266     624.8083     699.5279      74.7196     808.9432     184.1349     111.1914     109.4153
15.3551     624.8569     699.5441      74.6873     808.9019     184.0451     111.1399     109.3578
15.3779     624.8245     699.5441      74.7196     808.9554     184.1309     111.1901     109.4113
15.4065     624.9054     699.5279      74.6225     808.8953     183.9899     111.0783     109.3674
15.4306     624.8569     699.5117      74.6549     808.8894     184.0326     111.1141     109.3777
15.4580     624.8730     699.5117      74.6387     808.8816     184.0086     111.0953     109.3699
15.4860     624.9054     699.4793      74.5739     808.8475     183.9421     111.0300     109.3682
15.5126     624.9378     699.5117      74.5739     808.8732     183.9354     111.0277     109.3614
15.5408     624.9054     699.5603      74.6549     808.9128     184.0074     111.1057     109.3525
15.5686     624.9054     699.5603      74.6549     808.9734     184.0680     111.1259     109.4131
15.5943     624.9216     699.5117      74.5901     808.9191     183.9974     111.0592     109.4073
15.6205     624.9864     699.5603      74.5739     809.0303     184.0439     111.0639     109.4700
15.6514     624.9540     699.5117      74.5577     808.9416     183.9876     111.0343     109.4299
15.6757     624.9702     699.4955      74.5253     808.9834     184.0133     111.0213     109.4879
15.7037     624.9864     699.4955      74.5092     808.9264     183.9400     110.9861     109.4309
15.7292     624.9216     699.5765      74.6549     808.9949     184.0733     111.1277     109.4184
15.7525     625.0187     699.5765      74.5577     808.9923     183.9735     111.0297     109.4158
15.7801     625.0026     699.5117      74.5092     808.9260     183.9235     110.9806     109.4143
15.8044     624.9702     699.5441      74.5739     808.9613     183.9911     111.0463     109.4172
15.8346     625.0349     699.5279      74.4930     808.9607     183.9258     110.9706     109.4328
15.8652     625.0673     699.5279      74.4606     809.0448     183.9775     110.9662     109.5169
15.8940     625.0349     699.4955      74.4606     809.0367     184.0018     110.9743     109.5412
15.9214     625.1159     699.5765      74.4606     809.1233     184.0074     110.9762     109.5468
15.9480     625.0997     699.5765      74.4768     809.0612     183.9615     110.9717     109.4847
15.9718     625.1483     699.5603      74.4120     809.0208     183.8725     110.8989     109.4605
16.0027     625.0673     699.4955      74.4282     808.9637     183.8964     110.9176     109.4682
16.0281     625.0511     699.4955      74.4444     808.9376     183.8865     110.9251     109.4421
16.0534     625.0511     699.4955      74.4444     808.9252     183.8741     110.9209     109.4297
16.0785     625.0349     699.5441      74.5092     809.0028     183.9678     110.9954     109.4586
16.1036     625.1483     699.5441      74.3958     809.0523     183.9040     110.8986     109.5082
16.1306     625.1483     699.4793      74.3311     809.0688     183.9205     110.8609     109.5895
16.1559     625.0997     699.4631      74.3634     809.0469     183.9472     110.8914     109.5838
16.1864     625.0349     699.4793      74.4444     809.0095     183.9746     110.9545     109.5302
16.2130     625.0511     699.4307      74.3796     808.9673     183.9162     110.8918     109.5366
16.2375     625.0835     699.4793      74.3958     809.0044     183.9209     110.9042     109.5251
16.2611     625.2454     699.4631      74.2177     808.9983     183.7529     110.7295     109.5352
16.2885     625.0673     699.4955      74.4282     808.9949     183.9276     110.9280     109.4994
16.3163     625.1645     699.4955      74.3311     808.9859     183.8214     110.8279     109.4904
16.3475     625.2616     699.4955      74.2339     809.0682     183.8066     110.7581     109.5727
16.3732     625.1159     699.4631      74.3472     809.0499     183.9340     110.8762     109.5868
16.4006     625.2454     699.5441      74.2987     809.1360     183.8906     110.8293     109.5919
16.4265     625.2130     699.5117      74.2987     809.1174     183.9044     110.8339     109.6057
16.4574     625.2130     699.5279      74.3149     809.1272     183.9141     110.8480     109.5993
16.4911     625.2292     699.5441      74.3149     809.1334     183.9042     110.8446     109.5893
16.5205     625.2940     699.5441      74.2501     809.0811     183.7871     110.7625     109.5370
16.5438     625.2130     699.5603      74.3473     809.1145     183.9015     110.8653     109.5542
16.5701     625.2454     699.5117      74.2663     809.0313     183.7859     110.7728     109.5196
16.5952     625.2616     699.4955      74.2339     809.0503     183.7887     110.7522     109.5548
16.6320     625.2940     699.4631      74.1692     809.0446     183.7506     110.6963     109.5815
16.6577     625.3425     699.5117      74.1692     809.1411     183.7985     110.7123     109.6294
16.6884     625.3425     699.4955      74.1530     809.1389     183.7964     110.7008     109.6434
16.7119     625.2616     699.4955      74.2339     809.1081     183.8465     110.7714     109.6126
16.7380     625.2778     699.5441      74.2663     809.1018     183.8241     110.7856     109.5577
16.7642     625.3749     699.5603      74.1854     809.1176     183.7427     110.7045     109.5573
16.7918     625.3425     699.4469      74.1044     808.9883     183.6458     110.6182     109.5414
16.8150     625.2940     699.4955      74.2015     809.0335     183.7395     110.7142     109.5380
16.8360     625.3264     699.5279      74.2016     809.0587     183.7323     110.7118     109.5308
16.8632     625.3102     699.4955      74.1854     809.0924     183.7822     110.7177     109.5969
16.8916     625.3587     699.4631      74.1044     809.1312     183.7725     110.6604     109.6681
16.9194     625.4073     699.4145      74.0072     809.0595     183.6522     110.5556     109.6449
16.9470     625.3587     699.4631      74.1044     809.1667     183.8079     110.6722     109.7035
16.9723     625.3587     699.4631      74.1044     809.0925     183.7338     110.6475     109.6294
17.0016     625.3587     699.4469      74.0882     809.0512     183.6925     110.6230     109.6043
17.0275     625.3749     699.4793      74.1044     809.0833     183.7083     110.6391     109.6039
17.0564     625.3425     699.5441      74.2016     809.1438     183.8013     110.7348     109.5997
17.0823     625.3425     699.4955      74.1530     809.0406     183.6981     110.6680     109.5451
17.1105     625.4397     699.4793      74.0396     808.9668     183.5272     110.5355     109.4875
17.1379     625.4235     699.4469      74.0234     809.1217     183.6982     110.5817     109.6748
17.1645     625.4883     699.5279      74.0397     809.1878     183.6996     110.5930     109.6599
17.1960     625.4397     699.5765      74.1368     809.2217     183.7820     110.6852     109.6452
17.2247     625.4721     699.4955      74.0235     809.0893     183.6172     110.5547     109.5938
17.2560     625.4073     699.4631      74.0558     809.1033     183.6960     110.6026     109.6402
17.2778     625.4721     699.4631      73.9911     809.0271     183.5551     110.5124     109.5640
17.3035     625.4721     699.4955      74.0235     809.0322     183.5601     110.5357     109.5367
17.3276     625.4883     699.4793      73.9911     809.0111     183.5229     110.5017     109.5318
17.3519     625.4397     699.5441      74.1044     809.0235     183.5838     110.5976     109.4794
17.3841     625.5692     699.4469      73.8777     809.0390     183.4698     110.4084     109.5920
17.4096     625.4883     699.4793      73.9911     809.0915     183.6032     110.5285     109.6122
17.4370     625.5530     699.4955      73.9425     809.1051     183.5520     110.4790     109.6095
17.4644     625.4883     699.5279      74.0397     809.0876     183.5993     110.5596     109.5597
17.4926     625.4883     699.5279      74.0397     809.1580     183.6697     110.5830     109.6301
17.5212     625.5206     699.5117      73.9911     809.0566     183.5359     110.5060     109.5449
17.5538     625.5044     699.4793      73.9749     808.9405     183.4360     110.4619     109.4612
17.5816     625.5530     699.5279      73.9749     808.9858     183.4328     110.4609     109.4579
17.6059     625.5692     699.5279      73.9587     808.8862     183.3171     110.4115     109.3583
17.6306     625.6016     699.5279      73.9263     808.9275     183.3259     110.3929     109.3996
17.6561     625.6663     699.4793      73.8130     808.9258     183.2594     110.2951     109.4464
17.6817     625.6178     699.4955      73.8778     808.9417     183.3239     110.3598     109.4461
17.7097     625.6178     699.4469      73.8292     808.8962     183.2784     110.3122     109.4492
17.7387     625.6501     699.4307      73.7806     808.8749     183.2248     110.2620     109.4442
17.7667     625.6178     699.4469      73.8292     808.8337     183.2159     110.2914     109.3868
17.7970     625.5854     699.4955      73.9101     808.8218     183.2364     110.3522     109.3263
17.8226     625.5854     699.4793      73.8939     808.7583     183.1729     110.3203     109.2789
17.8518     625.6340     699.4631      73.8292     808.7367     183.1028     110.2537     109.2736
17.8767     625.5854     699.4631      73.8777     808.6768     183.0914     110.2823     109.2136
17.9012     625.6987     699.4631      73.7644     808.7046     183.0058     110.1782     109.2414
17.9350     625.6340     699.4307      73.7968     808.6875     183.0536     110.2157     109.2568
17.9649     625.6825     699.4469      73.7644     808.6773     182.9948     110.1745     109.2304
17.9896     625.6016     699.4631      73.8616     808.6740     183.0725     110.2652     109.2109
18.0160     625.6501     699.4955      73.8454     808.6981     183.0480     110.2462     109.2026
18.0459     625.6825     699.4955      73.8130     808.6717     182.9892     110.2051     109.1762
18.0753     625.6663     699.5117      73.8454     808.5750     182.9087     110.1998     109.0633
18.1007     625.6016     699.4793      73.8777     808.5357     182.9341     110.2299     109.0564
18.1229     625.6987     699.4631      73.7644     808.4966     182.7979     110.1089     109.0335
18.1474     625.6663     699.4793      73.8130     808.4936     182.8272     110.1511     109.0143
18.1783     625.6987     699.4955      73.7968     808.5421     182.8434     110.1457     109.0466
18.2032     625.7959     699.4145      73.6187     808.4547     182.6589     109.9654     109.0402
18.2349     625.7311     699.4631      73.7320     808.4743     182.7432     110.0691     109.0112
18.2578     625.7797     699.5117      73.7321     808.4791     182.6995     110.0545     108.9674
18.2862     625.6825     699.4631      73.7806     808.4461     182.7635     110.1082     108.9829
18.3134     625.7473     699.3983      73.6511     808.3317     182.5844     109.9622     108.9333
18.3426     625.7635     699.4793      73.7159     808.3202     182.5568     109.9962     108.8409
18.3702     625.7797     699.4469      73.6673     808.2444     182.4647     109.9331     108.7975
18.3983     625.7635     699.4469      73.6835     808.2537     182.4902     109.9524     108.8068
18.4279     625.8282     699.4793      73.6511     808.2999     182.4716     109.9246     108.8205
18.4545     625.8282     699.4793      73.6511     808.3044     182.4762     109.9261     108.8251
18.4796     625.8282     699.4469      73.6187     808.2718     182.4436     109.8937     108.8249
18.4981     625.8768     699.5117      73.6349     808.2786     182.4018     109.8906     108.7669
18.5275     625.8768     699.4307      73.5539     808.2116     182.3348     109.8142     108.7809
18.5558     625.8120     699.3983      73.5863     808.1349     182.3228     109.8318     108.7365
18.5832     625.9254     699.4469      73.5216     808.1269     182.2015     109.7482     108.6800
18.6033     625.8606     699.4469      73.5863     808.0867     182.2261     109.7996     108.6398
18.6307     625.8930     699.5279      73.6349     808.1445     182.2515     109.8404     108.6165
18.6589     625.8444     699.4631      73.6187     808.0221     182.1776     109.8050     108.5589
18.6871     626.0225     699.4955      73.4730     808.0899     182.0674     109.6711     108.5944
18.7118     625.9254     699.5117      73.5863     808.1462     182.2208     109.7978     108.6344
